 ,f_min.final_model.000.00.det_cont.csv,f_min.final_model.000.01.det_cont.csv,f_min.final_model.000.02.det_cont.csv,f_min.final_model.000.03.det_cont.csv,f_min.final_model.000.04.det_cont.csv,f_min.final_model.000.05.det_cont.csv,f_min.final_model.000.06.det_cont.csv,f_min.final_model.000.07.det_cont.csv,f_min.final_model.000.08.det_cont.csv,f_min.final_model.000.09.det_cont.csv,f_min.final_model.000.10.det_cont.csv,f_min.final_model.000.11.det_cont.csv,f_min.final_model.000.12.det_cont.csv,f_min.final_model.000.13.det_cont.csv,f_min.final_model.000.14.det_cont.csv,f_min.final_model.000.15.det_cont.csv,f_min.final_model.000.16.det_cont.csv,f_min.final_model.000.17.det_cont.csv,f_min.final_model.000.18.det_cont.csv,f_min.final_model.000.19.det_cont.csv,f_min.final_model.000.20.det_cont.csv,f_min.final_model.000.21.det_cont.csv,f_min.final_model.000.22.det_cont.csv,f_min.final_model.000.23.det_cont.csv,f_min.final_model.000.24.det_cont.csv,f_min.final_model.000.25.det_cont.csv,f_min.final_model.000.26.det_cont.csv,f_min.final_model.000.27.det_cont.csv,f_min.final_model.000.28.det_cont.csv,f_min.final_model.000.29.det_cont.csv
finalmodel.000.13.det_cont.csv,0.118,0.061,0.000,0.000,0.030,0.000,0.182,0.029,0.172,0.066,0.000,0.426,0.392,0.214,0.115,0.000,0.000,0.271,0.039,0.076,0.086,0.141,0.060,0.512,0.625,0.091,0.066,0.057,0.113,0.193
finalmodel.000.14.det_cont.csv,0.383,0.283,0.404,0.283,0.415,0.429,0.417,0.258,0.415,0.385,0.207,0.254,0.418,0.353,0.442,0.455,0.200,0.000,0.243,0.099,0.482,0.818,0.660,0.015,0.059,0.113,0.275,0.306,0.246,0.000
finalmodel.000.15.det_cont.csv,0.306,0.154,0.238,0.435,0.622,0.236,0.203,0.520,0.304,0.429,0.417,0.220,0.206,0.139,0.460,0.348,0.488,0.031,0.491,0.013,0.286,0.393,0.333,0.000,0.094,0.013,0.410,0.145,0.609,0.000
finalmodel.000.16.det_cont.csv,0.453,0.145,0.213,0.292,0.500,0.185,0.295,0.440,0.408,0.650,0.333,0.236,0.309,0.211,0.605,0.289,0.364,0.000,0.350,0.014,0.262,0.370,0.469,0.000,0.000,0.043,0.367,0.136,0.346,0.000
finalmodel.000.17.det_cont.csv,0.250,0.097,0.139,0.273,0.305,0.161,0.130,0.600,0.203,0.370,0.500,0.101,0.111,0.068,0.305,0.245,0.417,0.061,0.561,0.000,0.149,0.139,0.212,0.000,0.028,0.013,0.607,0.092,0.345,0.069
finalmodel.000.18.det_cont.csv,0.306,0.667,0.773,0.269,0.197,0.478,0.317,0.118,0.106,0.061,0.153,0.059,0.070,0.343,0.074,0.378,0.123,0.015,0.090,0.434,0.528,0.300,0.310,0.098,0.061,0.426,0.049,0.681,0.057,0.058
finalmodel.000.19.det_cont.csv,0.091,0.119,0.045,0.000,0.000,0.000,0.138,0.000,0.085,0.000,0.000,0.312,0.264,0.174,0.032,0.000,0.000,0.326,0.000,0.155,0.108,0.062,0.000,0.568,0.605,0.153,0.013,0.111,0.032,0.208
finalmodel.000.20.det_cont.csv,0.090,0.197,0.123,0.000,0.000,0.000,0.087,0.000,0.013,0.000,0.000,0.041,0.039,0.133,0.000,0.000,0.000,0.400,0.023,0.404,0.062,0.000,0.000,0.340,0.213,0.397,0.047,0.186,0.000,0.604
finalmodel.000.21.det_cont.csv,0.012,0.027,0.026,0.000,0.000,0.000,0.000,0.027,0.000,0.000,0.045,0.028,0.055,0.022,0.000,0.000,0.000,0.426,0.075,0.185,0.000,0.000,0.000,0.236,0.145,0.182,0.101,0.039,0.000,0.682
finalmodel.000.22.det_cont.csv,0.116,0.076,0.028,0.000,0.015,0.000,0.179,0.014,0.190,0.048,0.000,0.417,0.333,0.211,0.095,0.000,0.000,0.292,0.038,0.059,0.100,0.104,0.029,0.400,0.833,0.074,0.038,0.071,0.094,0.131
finalmodel.000.23.det_cont.csv,0.460,0.284,0.271,0.013,0.105,0.145,0.567,0.101,0.474,0.227,0.039,0.509,0.475,0.712,0.312,0.074,0.014,0.027,0.091,0.208,0.333,0.391,0.318,0.147,0.227,0.275,0.141,0.268,0.118,0.037
finalmodel.000.24.det_cont.csv,0.150,0.212,0.320,0.742,0.605,0.366,0.076,0.362,0.070,0.234,0.474,0.017,0.067,0.026,0.220,0.471,0.529,0.000,0.304,0.032,0.353,0.294,0.231,0.000,0.000,0.032,0.233,0.218,0.319,0.000
finalmodel.000.25.det_cont.csv,0.322,0.059,0.087,0.000,0.148,0.048,0.356,0.141,0.628,0.288,0.032,0.533,0.521,0.403,0.346,0.035,0.034,0.086,0.155,0.028,0.182,0.339,0.281,0.123,0.288,0.057,0.203,0.041,0.183,0.014
finalmodel.000.26.det_cont.csv,0.206,0.273,0.490,0.488,0.388,0.537,0.219,0.246,0.193,0.226,0.286,0.117,0.203,0.164,0.214,0.583,0.283,0.000,0.212,0.076,0.583,0.490,0.420,0.033,0.016,0.091,0.174,0.298,0.169,0.000
finalmodel.000.27.det_cont.csv,0.367,0.152,0.197,0.136,0.321,0.169,0.400,0.262,0.644,0.449,0.190,0.404,0.638,0.400,0.542,0.235,0.161,0.015,0.246,0.013,0.262,0.646,0.510,0.062,0.145,0.040,0.279,0.143,0.271,0.000
finalmodel.000.28.det_cont.csv,0.344,0.490,0.580,0.396,0.345,0.533,0.312,0.242,0.138,0.164,0.278,0.159,0.132,0.264,0.156,0.465,0.250,0.000,0.194,0.185,0.708,0.386,0.351,0.097,0.092,0.258,0.145,0.455,0.154,0.014
finalmodel.000.29.det_cont.csv,0.258,0.143,0.230,0.465,0.628,0.250,0.127,0.521,0.207,0.367,0.512,0.113,0.159,0.074,0.346,0.405,0.564,0.000,0.519,0.000,0.279,0.316,0.304,0.000,0.000,0.000,0.431,0.134,0.449,0.000
