 ,f_min.final_model.000.00.det_cont.csv,f_min.final_model.000.01.det_cont.csv,f_min.final_model.000.02.det_cont.csv,f_min.final_model.000.03.det_cont.csv,f_min.final_model.000.04.det_cont.csv,f_min.final_model.000.05.det_cont.csv,f_min.final_model.000.06.det_cont.csv,f_min.final_model.000.07.det_cont.csv,f_min.final_model.000.08.det_cont.csv,f_min.final_model.000.09.det_cont.csv,f_min.final_model.000.10.det_cont.csv,f_min.final_model.000.11.det_cont.csv,f_min.final_model.000.12.det_cont.csv,f_min.final_model.000.13.det_cont.csv,f_min.final_model.000.14.det_cont.csv,f_min.final_model.000.15.det_cont.csv,f_min.final_model.000.16.det_cont.csv,f_min.final_model.000.17.det_cont.csv,f_min.final_model.000.18.det_cont.csv,f_min.final_model.000.19.det_cont.csv,f_min.final_model.000.20.det_cont.csv,f_min.final_model.000.21.det_cont.csv,f_min.final_model.000.22.det_cont.csv,f_min.final_model.000.23.det_cont.csv,f_min.final_model.000.24.det_cont.csv,f_min.final_model.000.25.det_cont.csv,f_min.final_model.000.26.det_cont.csv,f_min.final_model.000.27.det_cont.csv,f_min.final_model.000.28.det_cont.csv,f_min.final_model.000.29.det_cont.csv
f_min.final_model.000.16.det_cont.csv,0.183,0.280,0.062,0.319,0.462,0.000,0.375,0.072,0.422,0.528,0.000,0.000,0.241,0.214,0.000,0.532,0.175,0.000,0.032,0.000,0.027,0.255,0.070,0.000,0.196,0.075,0.000,0.370,0.134,0.421
f_min.final_model.000.17.det_cont.csv,0.014,0.031,0.012,0.000,0.000,0.179,0.030,0.056,0.000,0.000,0.239,0.250,0.000,0.014,0.041,0.000,0.027,0.347,0.048,0.130,0.041,0.000,0.105,0.025,0.000,0.042,0.032,0.016,0.040,0.064
f_min.final_model.000.18.det_cont.csv,0.243,0.371,0.140,0.203,0.444,0.062,0.450,0.118,0.491,0.462,0.000,0.012,0.274,0.187,0.022,0.788,0.284,0.000,0.000,0.010,0.103,0.181,0.139,0.052,0.128,0.107,0.000,0.585,0.090,0.759
f_min.final_model.000.19.det_cont.csv,0.122,0.041,0.329,0.121,0.015,0.101,0.026,0.117,0.000,0.000,0.218,0.119,0.063,0.270,0.458,0.000,0.036,0.169,0.551,0.760,0.208,0.169,0.000,0.333,0.274,0.424,0.339,0.000,0.467,0.000
f_min.final_model.000.20.det_cont.csv,0.397,0.246,0.457,0.612,0.233,0.174,0.258,0.422,0.174,0.241,0.143,0.176,0.369,0.635,0.358,0.203,0.247,0.157,0.306,0.292,0.415,0.528,0.164,0.426,0.527,0.435,0.356,0.176,0.453,0.167
f_min.final_model.000.21.det_cont.csv,0.328,0.418,0.394,0.490,0.291,0.219,0.429,0.419,0.322,0.190,0.015,0.116,0.686,0.390,0.189,0.284,0.397,0.068,0.099,0.111,0.413,0.500,0.316,0.324,0.373,0.211,0.132,0.242,0.250,0.218
f_min.final_model.000.22.det_cont.csv,0.407,0.462,0.470,0.451,0.380,0.118,0.500,0.344,0.357,0.155,0.000,0.071,0.647,0.481,0.178,0.312,0.344,0.013,0.118,0.173,0.338,0.520,0.237,0.278,0.411,0.292,0.119,0.316,0.333,0.257
f_min.final_model.000.23.det_cont.csv,0.156,0.000,0.143,0.016,0.000,0.457,0.000,0.203,0.000,0.000,0.758,0.535,0.027,0.076,0.262,0.000,0.167,0.634,0.196,0.274,0.182,0.000,0.231,0.239,0.045,0.172,0.222,0.000,0.162,0.000
f_min.final_model.000.24.det_cont.csv,0.149,0.094,0.096,0.015,0.016,0.556,0.075,0.270,0.061,0.000,0.452,0.500,0.083,0.072,0.159,0.026,0.270,0.591,0.111,0.123,0.246,0.000,0.340,0.246,0.014,0.099,0.169,0.030,0.093,0.036
f_min.final_model.000.25.det_cont.csv,0.200,0.069,0.380,0.154,0.029,0.132,0.039,0.176,0.000,0.000,0.259,0.169,0.076,0.306,0.526,0.000,0.074,0.203,0.604,0.745,0.275,0.203,0.028,0.409,0.290,0.491,0.407,0.013,0.483,0.011
f_min.final_model.000.26.det_cont.csv,0.310,0.410,0.189,0.200,0.386,0.117,0.354,0.171,0.509,0.375,0.000,0.049,0.306,0.169,0.055,0.649,0.333,0.024,0.000,0.010,0.155,0.147,0.203,0.097,0.085,0.093,0.024,0.491,0.065,0.661
f_min.final_model.000.27.det_cont.csv,0.246,0.145,0.449,0.328,0.161,0.097,0.209,0.236,0.082,0.148,0.111,0.114,0.243,0.537,0.459,0.101,0.127,0.129,0.612,0.492,0.286,0.411,0.041,0.418,0.547,0.611,0.393,0.114,0.784,0.091
f_min.final_model.000.28.det_cont.csv,0.227,0.480,0.131,0.180,0.457,0.104,0.551,0.135,0.609,0.327,0.000,0.028,0.262,0.130,0.012,0.547,0.312,0.042,0.000,0.000,0.118,0.138,0.203,0.071,0.100,0.065,0.014,0.490,0.062,0.517
f_min.final_model.000.29.det_cont.csv,0.013,0.000,0.044,0.014,0.000,0.123,0.000,0.012,0.000,0.000,0.231,0.180,0.000,0.013,0.137,0.013,0.012,0.237,0.123,0.269,0.024,0.014,0.077,0.072,0.041,0.095,0.075,0.029,0.104,0.071
