 ,f_min.final_model.000.00.det_cont.csv,f_min.final_model.000.01.det_cont.csv,f_min.final_model.000.02.det_cont.csv,f_min.final_model.000.03.det_cont.csv,f_min.final_model.000.04.det_cont.csv,f_min.final_model.000.05.det_cont.csv,f_min.final_model.000.06.det_cont.csv,f_min.final_model.000.07.det_cont.csv,f_min.final_model.000.08.det_cont.csv,f_min.final_model.000.09.det_cont.csv,f_min.final_model.000.10.det_cont.csv,f_min.final_model.000.11.det_cont.csv,f_min.final_model.000.12.det_cont.csv,f_min.final_model.000.13.det_cont.csv,f_min.final_model.000.14.det_cont.csv,f_min.final_model.000.15.det_cont.csv,f_min.final_model.000.16.det_cont.csv,f_min.final_model.000.17.det_cont.csv,f_min.final_model.000.18.det_cont.csv,f_min.final_model.000.19.det_cont.csv,f_min.final_model.000.20.det_cont.csv,f_min.final_model.000.21.det_cont.csv,f_min.final_model.000.22.det_cont.csv,f_min.final_model.000.23.det_cont.csv,f_min.final_model.000.24.det_cont.csv,f_min.final_model.000.25.det_cont.csv,f_min.final_model.000.26.det_cont.csv,f_min.final_model.000.27.det_cont.csv,f_min.final_model.000.28.det_cont.csv,f_min.final_model.000.29.det_cont.csv
f_min.final_model.000.10.det_cont.csv,0.281,0.154,0.500,0.281,0.133,0.103,0.149,0.288,0.042,0.082,0.138,0.121,0.203,0.463,0.545,0.064,0.118,0.136,0.630,0.582,0.344,0.389,0.043,0.422,0.500,0.694,0.396,0.088,0.706,0.070
f_min.final_model.000.11.det_cont.csv,0.200,0.127,0.353,0.438,0.164,0.044,0.217,0.209,0.092,0.216,0.069,0.061,0.254,0.531,0.306,0.129,0.110,0.076,0.511,0.361,0.262,0.543,0.030,0.318,0.644,0.436,0.346,0.111,0.596,0.114
f_min.final_model.000.12.det_cont.csv,0.027,0.078,0.000,0.000,0.051,0.113,0.109,0.026,0.078,0.017,0.091,0.133,0.013,0.000,0.000,0.100,0.068,0.169,0.000,0.025,0.026,0.000,0.119,0.012,0.000,0.000,0.000,0.153,0.000,0.178
f_min.final_model.000.13.det_cont.csv,0.364,0.511,0.203,0.404,0.525,0.115,0.522,0.200,0.581,0.311,0.000,0.063,0.434,0.263,0.068,0.583,0.368,0.015,0.030,0.013,0.145,0.308,0.226,0.091,0.203,0.118,0.031,0.489,0.127,0.393
f_min.final_model.000.14.det_cont.csv,0.349,0.444,0.394,0.434,0.315,0.238,0.455,0.443,0.345,0.169,0.045,0.149,0.686,0.367,0.205,0.284,0.443,0.083,0.099,0.125,0.435,0.444,0.389,0.343,0.350,0.229,0.132,0.262,0.268,0.203
f_min.final_model.000.15.det_cont.csv,0.200,0.291,0.082,0.232,0.455,0.000,0.327,0.095,0.340,0.550,0.000,0.000,0.197,0.190,0.013,0.681,0.191,0.000,0.000,0.025,0.065,0.183,0.079,0.024,0.138,0.113,0.000,0.556,0.107,0.660
f_min.final_model.000.16.det_cont.csv,0.156,0.241,0.060,0.250,0.429,0.000,0.302,0.100,0.314,0.706,0.000,0.000,0.190,0.203,0.013,0.630,0.132,0.000,0.015,0.013,0.054,0.196,0.049,0.012,0.148,0.103,0.000,0.435,0.113,0.527
f_min.final_model.000.17.det_cont.csv,0.134,0.150,0.250,0.426,0.148,0.000,0.183,0.162,0.078,0.224,0.000,0.000,0.283,0.404,0.162,0.149,0.068,0.000,0.232,0.246,0.212,0.605,0.031,0.197,0.565,0.283,0.115,0.097,0.350,0.162
f_min.final_model.000.18.det_cont.csv,0.571,0.522,0.338,0.283,0.465,0.228,0.440,0.311,0.556,0.130,0.109,0.169,0.345,0.233,0.194,0.444,0.538,0.094,0.077,0.079,0.286,0.186,0.314,0.229,0.123,0.164,0.169,0.438,0.139,0.318
f_min.final_model.000.19.det_cont.csv,0.246,0.255,0.364,0.523,0.240,0.030,0.291,0.295,0.150,0.224,0.017,0.046,0.351,0.622,0.295,0.167,0.145,0.030,0.278,0.286,0.290,0.533,0.065,0.349,0.636,0.453,0.236,0.172,0.558,0.132
f_min.final_model.000.20.det_cont.csv,0.185,0.014,0.152,0.015,0.000,0.489,0.014,0.270,0.000,0.000,0.649,0.605,0.026,0.088,0.250,0.000,0.194,0.750,0.207,0.224,0.227,0.000,0.264,0.246,0.028,0.182,0.255,0.000,0.139,0.000
f_min.final_model.000.21.det_cont.csv,0.150,0.240,0.092,0.463,0.375,0.000,0.362,0.108,0.292,0.472,0.000,0.000,0.321,0.320,0.014,0.373,0.143,0.000,0.088,0.042,0.074,0.409,0.054,0.040,0.327,0.129,0.017,0.298,0.175,0.295
f_min.final_model.000.22.det_cont.csv,0.164,0.076,0.136,0.015,0.000,0.578,0.058,0.306,0.044,0.000,0.442,0.522,0.082,0.071,0.209,0.013,0.266,0.651,0.145,0.122,0.262,0.000,0.333,0.299,0.014,0.129,0.228,0.014,0.107,0.023
f_min.final_model.000.23.det_cont.csv,0.211,0.295,0.087,0.167,0.385,0.013,0.328,0.085,0.362,0.346,0.000,0.000,0.192,0.169,0.023,0.554,0.203,0.000,0.000,0.011,0.071,0.129,0.070,0.022,0.093,0.115,0.000,0.560,0.096,0.574
f_min.final_model.000.24.det_cont.csv,0.321,0.457,0.173,0.300,0.579,0.015,0.468,0.149,0.396,0.415,0.000,0.000,0.316,0.291,0.041,0.562,0.283,0.000,0.015,0.053,0.130,0.264,0.103,0.051,0.207,0.190,0.000,0.500,0.145,0.500
f_min.final_model.000.25.det_cont.csv,0.459,0.344,0.776,0.311,0.210,0.188,0.235,0.438,0.224,0.043,0.074,0.141,0.385,0.509,0.394,0.169,0.333,0.108,0.367,0.403,0.525,0.367,0.215,0.556,0.441,0.552,0.373,0.174,0.492,0.138
f_min.final_model.000.26.det_cont.csv,0.304,0.100,0.243,0.143,0.017,0.610,0.015,0.382,0.048,0.000,0.583,0.711,0.138,0.167,0.382,0.028,0.310,0.535,0.179,0.200,0.375,0.082,0.370,0.390,0.078,0.194,0.354,0.016,0.147,0.000
f_min.final_model.000.27.det_cont.csv,0.203,0.129,0.400,0.360,0.145,0.045,0.200,0.212,0.077,0.151,0.070,0.062,0.238,0.574,0.379,0.099,0.096,0.061,0.489,0.439,0.306,0.458,0.015,0.365,0.622,0.500,0.327,0.095,0.640,0.087
f_min.final_model.000.28.det_cont.csv,0.150,0.240,0.137,0.538,0.310,0.000,0.333,0.143,0.216,0.472,0.000,0.000,0.321,0.375,0.059,0.321,0.108,0.000,0.088,0.104,0.123,0.442,0.035,0.099,0.413,0.186,0.017,0.220,0.321,0.274
f_min.final_model.000.29.det_cont.csv,0.439,0.562,0.412,0.460,0.388,0.154,0.540,0.371,0.415,0.138,0.000,0.072,0.596,0.411,0.181,0.339,0.393,0.027,0.119,0.145,0.365,0.471,0.286,0.300,0.345,0.258,0.121,0.345,0.279,0.243
