 ,f_min.final_model.000.00.det_cont.csv,f_min.final_model.000.01.det_cont.csv,f_min.final_model.000.02.det_cont.csv,f_min.final_model.000.03.det_cont.csv,f_min.final_model.000.04.det_cont.csv,f_min.final_model.000.05.det_cont.csv,f_min.final_model.000.06.det_cont.csv,f_min.final_model.000.07.det_cont.csv,f_min.final_model.000.08.det_cont.csv,f_min.final_model.000.09.det_cont.csv,f_min.final_model.000.10.det_cont.csv,f_min.final_model.000.11.det_cont.csv,f_min.final_model.000.12.det_cont.csv,f_min.final_model.000.13.det_cont.csv,f_min.final_model.000.14.det_cont.csv,f_min.final_model.000.15.det_cont.csv,f_min.final_model.000.16.det_cont.csv,f_min.final_model.000.17.det_cont.csv,f_min.final_model.000.18.det_cont.csv,f_min.final_model.000.19.det_cont.csv,f_min.final_model.000.20.det_cont.csv,f_min.final_model.000.21.det_cont.csv,f_min.final_model.000.22.det_cont.csv,f_min.final_model.000.23.det_cont.csv,f_min.final_model.000.24.det_cont.csv,f_min.final_model.000.25.det_cont.csv,f_min.final_model.000.26.det_cont.csv,f_min.final_model.000.27.det_cont.csv,f_min.final_model.000.28.det_cont.csv,f_min.final_model.000.29.det_cont.csv
f_min.final_model.000.14.det_cont.csv,0.456,0.296,0.203,0.269,0.585,0.444,0.682,0.473,0.386,0.210,0.114,0.088,0.091,0.479,0.500,0.276,0.228,0.125,0.521,0.220,0.000,0.204,0.072,0.281,0.400,0.371,0.113,0.090,0.182,0.592
f_min.final_model.000.15.det_cont.csv,0.161,0.553,0.395,0.447,0.141,0.264,0.189,0.129,0.115,0.488,0.218,0.370,0.000,0.333,0.373,0.286,0.311,0.488,0.170,0.452,0.000,0.543,0.000,0.203,0.372,0.175,0.018,0.348,0.742,0.340
f_min.final_model.000.16.det_cont.csv,0.121,0.694,0.512,0.629,0.271,0.468,0.327,0.075,0.029,0.222,0.062,0.204,0.033,0.442,0.180,0.512,0.564,0.235,0.306,0.189,0.000,0.600,0.000,0.352,0.525,0.070,0.000,0.123,0.436,0.211
f_min.final_model.000.17.det_cont.csv,0.013,0.000,0.049,0.000,0.116,0.014,0.015,0.014,0.091,0.015,0.044,0.015,0.548,0.000,0.014,0.015,0.000,0.000,0.000,0.000,0.375,0.000,0.340,0.103,0.000,0.013,0.192,0.015,0.000,0.000
f_min.final_model.000.18.det_cont.csv,0.218,0.367,0.431,0.393,0.455,0.765,0.509,0.192,0.123,0.176,0.059,0.117,0.151,0.509,0.240,0.686,0.577,0.135,0.349,0.151,0.000,0.328,0.024,0.593,0.547,0.141,0.013,0.090,0.262,0.286
f_min.final_model.000.19.det_cont.csv,0.211,0.043,0.042,0.045,0.000,0.000,0.000,0.135,0.079,0.219,0.528,0.375,0.014,0.000,0.077,0.000,0.014,0.210,0.056,0.250,0.188,0.030,0.116,0.000,0.014,0.313,0.161,0.462,0.079,0.110
f_min.final_model.000.20.det_cont.csv,0.422,0.322,0.295,0.321,0.150,0.194,0.224,0.391,0.279,0.729,0.433,0.519,0.000,0.317,0.435,0.206,0.219,0.356,0.286,0.600,0.174,0.352,0.139,0.139,0.258,0.409,0.242,0.473,0.460,0.365
f_min.final_model.000.21.det_cont.csv,0.354,0.316,0.246,0.291,0.309,0.297,0.362,0.433,0.448,0.429,0.221,0.317,0.027,0.407,0.830,0.179,0.172,0.328,0.300,0.400,0.026,0.296,0.097,0.130,0.271,0.406,0.121,0.279,0.373,0.627
f_min.final_model.000.22.det_cont.csv,0.458,0.327,0.213,0.278,0.359,0.306,0.453,0.424,0.323,0.472,0.286,0.305,0.027,0.451,0.647,0.185,0.159,0.339,0.357,0.415,0.000,0.259,0.013,0.197,0.327,0.492,0.091,0.333,0.333,0.761
f_min.final_model.000.23.det_cont.csv,0.085,0.000,0.000,0.000,0.000,0.000,0.015,0.136,0.237,0.062,0.161,0.097,0.100,0.000,0.027,0.000,0.000,0.000,0.081,0.048,0.675,0.000,0.511,0.000,0.000,0.082,0.500,0.098,0.000,0.000
f_min.final_model.000.24.det_cont.csv,0.127,0.015,0.015,0.000,0.095,0.027,0.060,0.200,0.333,0.059,0.087,0.060,0.278,0.015,0.114,0.014,0.000,0.000,0.094,0.015,0.628,0.000,0.868,0.013,0.015,0.093,0.467,0.061,0.000,0.056
f_min.final_model.000.25.det_cont.csv,0.261,0.042,0.042,0.045,0.011,0.000,0.026,0.197,0.107,0.274,0.608,0.393,0.000,0.000,0.104,0.013,0.014,0.226,0.069,0.267,0.242,0.030,0.130,0.000,0.028,0.348,0.197,0.426,0.078,0.139
f_min.final_model.000.26.det_cont.csv,0.280,0.297,0.400,0.295,0.590,0.685,0.526,0.237,0.179,0.143,0.046,0.074,0.164,0.474,0.270,0.554,0.482,0.104,0.365,0.133,0.000,0.258,0.024,0.610,0.456,0.210,0.051,0.062,0.200,0.319
f_min.final_model.000.27.det_cont.csv,0.309,0.206,0.185,0.180,0.059,0.091,0.096,0.225,0.133,0.500,0.750,0.667,0.000,0.132,0.261,0.111,0.118,0.393,0.129,0.560,0.145,0.203,0.127,0.086,0.134,0.444,0.136,0.756,0.315,0.292
f_min.final_model.000.28.det_cont.csv,0.217,0.420,0.358,0.396,0.466,0.491,0.471,0.206,0.143,0.134,0.039,0.103,0.106,0.500,0.281,0.442,0.420,0.141,0.396,0.106,0.014,0.347,0.071,0.339,0.511,0.162,0.014,0.057,0.245,0.317
f_min.final_model.000.29.det_cont.csv,0.025,0.000,0.029,0.000,0.050,0.026,0.000,0.013,0.068,0.014,0.114,0.072,0.286,0.000,0.000,0.057,0.014,0.059,0.000,0.043,0.217,0.000,0.156,0.108,0.000,0.037,0.150,0.090,0.000,0.000
