 ,f_min.final_model.000.00.det_cont.csv,f_min.final_model.000.01.det_cont.csv,f_min.final_model.000.02.det_cont.csv,f_min.final_model.000.03.det_cont.csv,f_min.final_model.000.04.det_cont.csv,f_min.final_model.000.05.det_cont.csv,f_min.final_model.000.06.det_cont.csv,f_min.final_model.000.07.det_cont.csv,f_min.final_model.000.08.det_cont.csv,f_min.final_model.000.09.det_cont.csv,f_min.final_model.000.10.det_cont.csv,f_min.final_model.000.11.det_cont.csv,f_min.final_model.000.12.det_cont.csv,f_min.final_model.000.13.det_cont.csv,f_min.final_model.000.14.det_cont.csv,f_min.final_model.000.15.det_cont.csv,f_min.final_model.000.16.det_cont.csv,f_min.final_model.000.17.det_cont.csv,f_min.final_model.000.18.det_cont.csv,f_min.final_model.000.19.det_cont.csv,f_min.final_model.000.20.det_cont.csv,f_min.final_model.000.21.det_cont.csv,f_min.final_model.000.22.det_cont.csv,f_min.final_model.000.23.det_cont.csv,f_min.final_model.000.24.det_cont.csv,f_min.final_model.000.25.det_cont.csv,f_min.final_model.000.26.det_cont.csv,f_min.final_model.000.27.det_cont.csv,f_min.final_model.000.28.det_cont.csv,f_min.final_model.000.29.det_cont.csv
f_min.final_model.000.10.det_cont.csv,0.312,0.099,0.174,0.353,0.583,0.224,0.211,0.717,0.310,0.587,0.543,0.210,0.234,0.148,0.520,0.275,0.523,0.000,0.630,0.000,0.217,0.350,0.362,0.000,0.014,0.013,0.561,0.093,0.571,0.000
f_min.final_model.000.11.det_cont.csv,0.222,0.127,0.057,0.000,0.062,0.000,0.295,0.043,0.190,0.100,0.000,0.511,0.358,0.284,0.150,0.018,0.000,0.192,0.038,0.125,0.185,0.156,0.108,0.537,0.535,0.141,0.108,0.119,0.077,0.150
f_min.final_model.000.12.det_cont.csv,0.299,0.095,0.120,0.059,0.197,0.121,0.391,0.171,0.549,0.357,0.088,0.500,1.000,0.391,0.463,0.133,0.061,0.108,0.167,0.025,0.208,0.500,0.344,0.197,0.310,0.051,0.227,0.090,0.176,0.068
f_min.final_model.000.13.det_cont.csv,0.299,0.080,0.115,0.269,0.460,0.145,0.200,0.667,0.296,0.483,0.475,0.197,0.218,0.135,0.460,0.209,0.383,0.049,0.793,0.000,0.163,0.276,0.301,0.000,0.060,0.000,0.842,0.077,0.525,0.057
f_min.final_model.000.14.det_cont.csv,0.177,0.288,0.458,0.611,0.354,0.622,0.119,0.283,0.121,0.148,0.364,0.016,0.115,0.093,0.161,0.862,0.400,0.000,0.222,0.079,0.431,0.373,0.360,0.000,0.000,0.078,0.164,0.315,0.222,0.000
f_min.final_model.000.15.det_cont.csv,0.180,0.119,0.190,0.629,0.455,0.311,0.072,0.523,0.103,0.271,0.595,0.050,0.063,0.013,0.255,0.395,0.833,0.000,0.434,0.000,0.220,0.169,0.175,0.000,0.000,0.000,0.351,0.111,0.512,0.000
f_min.final_model.000.16.det_cont.csv,0.578,0.319,0.361,0.062,0.224,0.205,0.689,0.185,0.550,0.364,0.086,0.415,0.455,0.719,0.453,0.155,0.077,0.024,0.180,0.263,0.347,0.463,0.477,0.115,0.154,0.260,0.233,0.338,0.205,0.045
f_min.final_model.000.17.det_cont.csv,0.025,0.085,0.039,0.000,0.000,0.014,0.012,0.000,0.000,0.000,0.014,0.042,0.068,0.045,0.000,0.000,0.000,0.360,0.048,0.279,0.012,0.000,0.000,0.302,0.161,0.274,0.060,0.095,0.000,0.829
f_min.final_model.000.18.det_cont.csv,0.354,0.242,0.349,0.281,0.429,0.364,0.385,0.277,0.481,0.400,0.210,0.317,0.482,0.386,0.481,0.380,0.203,0.014,0.260,0.064,0.419,0.977,0.627,0.014,0.100,0.091,0.274,0.246,0.286,0.000
f_min.final_model.000.19.det_cont.csv,0.261,0.473,0.400,0.059,0.026,0.175,0.254,0.000,0.082,0.027,0.000,0.054,0.038,0.333,0.039,0.079,0.000,0.125,0.000,0.822,0.243,0.091,0.155,0.281,0.118,0.804,0.000,0.466,0.000,0.295
f_min.final_model.000.20.det_cont.csv,0.232,0.491,0.344,0.061,0.027,0.143,0.225,0.000,0.055,0.014,0.000,0.041,0.026,0.288,0.027,0.065,0.000,0.111,0.000,0.951,0.214,0.079,0.111,0.268,0.121,0.761,0.000,0.482,0.000,0.305
f_min.final_model.000.21.det_cont.csv,0.013,0.029,0.000,0.000,0.014,0.000,0.026,0.028,0.077,0.047,0.000,0.095,0.123,0.024,0.045,0.000,0.000,0.853,0.051,0.074,0.000,0.027,0.014,0.231,0.396,0.072,0.078,0.027,0.060,0.373
f_min.final_model.000.22.det_cont.csv,0.123,0.101,0.039,0.000,0.014,0.000,0.167,0.013,0.156,0.044,0.000,0.352,0.305,0.197,0.088,0.000,0.000,0.367,0.036,0.116,0.093,0.097,0.027,0.478,0.972,0.114,0.036,0.096,0.087,0.175
f_min.final_model.000.23.det_cont.csv,0.338,0.884,0.647,0.220,0.162,0.370,0.348,0.108,0.113,0.086,0.138,0.068,0.093,0.352,0.097,0.283,0.111,0.043,0.083,0.491,0.475,0.254,0.302,0.159,0.101,0.566,0.057,0.932,0.053,0.129
f_min.final_model.000.24.det_cont.csv,0.239,0.100,0.039,0.000,0.103,0.000,0.328,0.083,0.293,0.161,0.014,0.609,0.472,0.333,0.210,0.016,0.031,0.193,0.087,0.099,0.169,0.231,0.147,0.438,0.565,0.113,0.143,0.095,0.152,0.136
f_min.final_model.000.25.det_cont.csv,0.123,0.340,0.522,0.568,0.354,0.579,0.136,0.193,0.032,0.088,0.250,0.000,0.046,0.108,0.083,0.500,0.302,0.000,0.185,0.172,0.404,0.321,0.308,0.000,0.000,0.150,0.114,0.365,0.158,0.032
f_min.final_model.000.26.det_cont.csv,0.343,0.073,0.123,0.162,0.387,0.110,0.231,0.508,0.365,0.596,0.328,0.250,0.236,0.184,0.536,0.136,0.283,0.097,0.531,0.000,0.160,0.282,0.369,0.000,0.064,0.023,0.597,0.070,0.450,0.049
f_min.final_model.000.27.det_cont.csv,0.383,0.305,0.455,0.333,0.442,0.458,0.349,0.279,0.339,0.385,0.207,0.233,0.322,0.296,0.415,0.455,0.222,0.000,0.243,0.114,0.456,0.702,0.773,0.000,0.029,0.129,0.275,0.328,0.246,0.000
f_min.final_model.000.28.det_cont.csv,0.107,0.149,0.053,0.000,0.000,0.000,0.133,0.000,0.056,0.000,0.000,0.276,0.238,0.179,0.014,0.000,0.000,0.333,0.000,0.238,0.122,0.039,0.000,0.683,0.500,0.274,0.011,0.141,0.027,0.316
f_min.final_model.000.29.det_cont.csv,0.156,0.236,0.365,0.735,0.467,0.488,0.086,0.327,0.048,0.167,0.419,0.000,0.062,0.064,0.158,0.618,0.462,0.000,0.279,0.078,0.396,0.315,0.278,0.000,0.000,0.077,0.197,0.263,0.264,0.000
