 ,f_min.final_model.000.00.det_cont.csv,f_min.final_model.000.01.det_cont.csv,f_min.final_model.000.02.det_cont.csv,f_min.final_model.000.03.det_cont.csv,f_min.final_model.000.04.det_cont.csv,f_min.final_model.000.05.det_cont.csv,f_min.final_model.000.06.det_cont.csv,f_min.final_model.000.07.det_cont.csv,f_min.final_model.000.08.det_cont.csv,f_min.final_model.000.09.det_cont.csv,f_min.final_model.000.10.det_cont.csv,f_min.final_model.000.11.det_cont.csv,f_min.final_model.000.12.det_cont.csv,f_min.final_model.000.13.det_cont.csv,f_min.final_model.000.14.det_cont.csv,f_min.final_model.000.15.det_cont.csv,f_min.final_model.000.16.det_cont.csv,f_min.final_model.000.17.det_cont.csv,f_min.final_model.000.18.det_cont.csv,f_min.final_model.000.19.det_cont.csv,f_min.final_model.000.20.det_cont.csv,f_min.final_model.000.21.det_cont.csv,f_min.final_model.000.22.det_cont.csv,f_min.final_model.000.23.det_cont.csv,f_min.final_model.000.24.det_cont.csv,f_min.final_model.000.25.det_cont.csv,f_min.final_model.000.26.det_cont.csv,f_min.final_model.000.27.det_cont.csv,f_min.final_model.000.28.det_cont.csv,f_min.final_model.000.29.det_cont.csv
f_min.final_model.000.11.det_cont.csv,0.230,0.800,0.123,0.411,0.159,0.620,0.574,0.113,0.125,0.026,0.027,0.104,0.104,0.446,0.491,0.075,0.340,0.159,0.333,0.353,0.236,0.310,0.127,0.000,0.059,0.000,0.408,0.157,0.203,0.397
f_min.final_model.000.12.det_cont.csv,0.000,0.104,0.571,0.000,0.000,0.121,0.040,0.000,0.121,0.340,0.327,0.000,0.219,0.213,0.200,0.000,0.000,0.000,0.208,0.149,0.051,0.229,0.738,0.303,0.051,0.328,0.000,0.721,0.000,0.189
f_min.final_model.000.13.det_cont.csv,0.027,0.266,0.304,0.179,0.096,0.246,0.250,0.197,0.500,0.500,0.056,0.000,0.024,0.157,0.214,0.117,0.109,0.014,0.639,0.614,0.348,0.755,0.270,0.163,0.216,0.333,0.131,0.209,0.029,0.145
f_min.final_model.000.14.det_cont.csv,0.641,0.167,0.000,0.388,0.683,0.094,0.321,0.360,0.129,0.047,0.016,0.432,0.000,0.029,0.028,0.415,0.463,0.771,0.060,0.125,0.322,0.065,0.000,0.038,0.215,0.014,0.349,0.000,0.538,0.024
f_min.final_model.000.15.det_cont.csv,0.383,0.420,0.033,0.605,0.321,0.340,0.667,0.211,0.164,0.062,0.000,0.255,0.014,0.145,0.190,0.206,0.649,0.312,0.233,0.281,0.295,0.258,0.029,0.000,0.111,0.000,0.475,0.014,0.452,0.090
f_min.final_model.000.16.det_cont.csv,0.056,0.500,0.159,0.179,0.013,0.528,0.308,0.039,0.095,0.013,0.086,0.000,0.288,0.723,0.889,0.012,0.109,0.000,0.316,0.278,0.127,0.274,0.159,0.022,0.023,0.000,0.169,0.286,0.044,0.638
f_min.final_model.000.17.det_cont.csv,0.358,0.114,0.094,0.226,0.638,0.040,0.188,0.551,0.322,0.210,0.014,0.340,0.000,0.000,0.000,0.566,0.283,0.458,0.198,0.254,0.536,0.216,0.027,0.084,0.450,0.110,0.158,0.013,0.308,0.022
f_min.final_model.000.18.det_cont.csv,0.188,0.065,0.088,0.111,0.473,0.025,0.103,0.538,0.367,0.254,0.055,0.339,0.049,0.000,0.012,0.642,0.143,0.298,0.217,0.274,0.452,0.221,0.038,0.160,0.468,0.164,0.061,0.012,0.180,0.055
f_min.final_model.000.19.det_cont.csv,0.250,0.267,0.079,0.370,0.471,0.188,0.333,0.542,0.490,0.259,0.014,0.150,0.000,0.041,0.096,0.373,0.347,0.259,0.338,0.426,0.556,0.333,0.014,0.035,0.371,0.097,0.280,0.000,0.245,0.023
f_min.final_model.000.20.det_cont.csv,0.083,0.050,0.118,0.079,0.297,0.012,0.073,0.390,0.448,0.306,0.254,0.100,0.086,0.000,0.011,0.328,0.057,0.169,0.241,0.267,0.373,0.263,0.153,0.391,0.788,0.403,0.029,0.050,0.072,0.021
f_min.final_model.000.21.det_cont.csv,0.380,0.119,0.000,0.237,0.321,0.027,0.179,0.259,0.087,0.029,0.061,0.744,0.113,0.000,0.000,0.481,0.327,0.457,0.022,0.062,0.203,0.036,0.000,0.145,0.151,0.054,0.167,0.000,0.354,0.127
f_min.final_model.000.22.det_cont.csv,0.140,0.183,0.145,0.232,0.346,0.092,0.210,0.468,0.543,0.447,0.015,0.123,0.000,0.000,0.027,0.333,0.220,0.189,0.385,0.414,0.491,0.383,0.111,0.092,0.404,0.194,0.180,0.044,0.151,0.000
f_min.final_model.000.23.det_cont.csv,0.000,0.215,0.224,0.013,0.000,0.215,0.092,0.000,0.000,0.041,0.370,0.000,0.566,0.491,0.482,0.000,0.000,0.000,0.126,0.084,0.012,0.083,0.279,0.197,0.073,0.139,0.031,0.411,0.000,0.453
f_min.final_model.000.24.det_cont.csv,0.378,0.172,0.053,0.245,0.811,0.062,0.241,0.535,0.283,0.161,0.016,0.326,0.000,0.000,0.000,0.521,0.349,0.538,0.145,0.215,0.490,0.159,0.000,0.053,0.351,0.060,0.244,0.000,0.381,0.000
f_min.final_model.000.25.det_cont.csv,0.090,0.492,0.221,0.254,0.200,0.517,0.418,0.254,0.422,0.222,0.012,0.050,0.067,0.300,0.338,0.185,0.174,0.092,0.719,0.619,0.456,0.635,0.139,0.030,0.235,0.119,0.197,0.152,0.095,0.265
f_min.final_model.000.26.det_cont.csv,0.571,0.173,0.019,0.255,0.538,0.089,0.226,0.341,0.130,0.036,0.018,0.459,0.000,0.000,0.016,0.347,0.378,0.514,0.039,0.125,0.302,0.058,0.000,0.058,0.148,0.032,0.324,0.000,0.594,0.000
f_min.final_model.000.27.det_cont.csv,0.311,0.410,0.200,0.424,0.250,0.323,0.525,0.217,0.265,0.221,0.013,0.162,0.011,0.162,0.200,0.167,0.407,0.238,0.382,0.426,0.343,0.400,0.164,0.054,0.105,0.127,0.396,0.178,0.333,0.136
f_min.final_model.000.28.det_cont.csv,0.676,0.283,0.000,0.571,0.367,0.236,0.500,0.179,0.046,0.000,0.000,0.326,0.014,0.133,0.143,0.197,0.526,0.463,0.074,0.129,0.188,0.096,0.000,0.000,0.055,0.000,0.600,0.000,0.657,0.079
