 ,f_min.final_model.000.00.det_cont.csv,f_min.final_model.000.01.det_cont.csv,f_min.final_model.000.02.det_cont.csv,f_min.final_model.000.03.det_cont.csv,f_min.final_model.000.04.det_cont.csv,f_min.final_model.000.05.det_cont.csv,f_min.final_model.000.06.det_cont.csv,f_min.final_model.000.07.det_cont.csv,f_min.final_model.000.08.det_cont.csv,f_min.final_model.000.09.det_cont.csv,f_min.final_model.000.10.det_cont.csv,f_min.final_model.000.11.det_cont.csv,f_min.final_model.000.12.det_cont.csv,f_min.final_model.000.13.det_cont.csv,f_min.final_model.000.14.det_cont.csv,f_min.final_model.000.15.det_cont.csv,f_min.final_model.000.16.det_cont.csv,f_min.final_model.000.17.det_cont.csv,f_min.final_model.000.18.det_cont.csv,f_min.final_model.000.19.det_cont.csv,f_min.final_model.000.20.det_cont.csv,f_min.final_model.000.21.det_cont.csv,f_min.final_model.000.22.det_cont.csv,f_min.final_model.000.23.det_cont.csv,f_min.final_model.000.24.det_cont.csv,f_min.final_model.000.25.det_cont.csv,f_min.final_model.000.26.det_cont.csv,f_min.final_model.000.27.det_cont.csv,f_min.final_model.000.28.det_cont.csv,f_min.final_model.000.29.det_cont.csv
f_min.final_model.000.10.det_cont.csv,0.129,0.231,0.340,0.774,0.476,0.462,0.059,0.327,0.051,0.180,0.425,0.000,0.066,0.026,0.170,0.545,0.559,0.000,0.276,0.048,0.346,0.288,0.226,0.000,0.000,0.048,0.210,0.214,0.312,0.000
f_min.final_model.000.11.det_cont.csv,0.618,0.482,0.458,0.104,0.141,0.246,0.685,0.120,0.397,0.238,0.086,0.311,0.312,0.607,0.286,0.167,0.043,0.014,0.094,0.333,0.508,0.365,0.400,0.136,0.114,0.393,0.146,0.450,0.079,0.038
f_min.final_model.000.12.det_cont.csv,0.262,0.060,0.072,0.069,0.211,0.049,0.317,0.180,0.408,0.294,0.085,0.545,0.674,0.284,0.353,0.094,0.091,0.088,0.174,0.000,0.167,0.370,0.263,0.189,0.320,0.000,0.242,0.056,0.228,0.062
f_min.final_model.000.13.det_cont.csv,0.558,0.136,0.200,0.200,0.431,0.172,0.407,0.407,0.622,0.707,0.259,0.333,0.407,0.286,0.825,0.216,0.255,0.015,0.371,0.041,0.227,0.418,0.520,0.000,0.077,0.069,0.433,0.129,0.396,0.000
f_min.final_model.000.14.det_cont.csv,0.167,0.085,0.136,0.486,0.476,0.239,0.075,0.548,0.107,0.283,0.541,0.089,0.048,0.026,0.265,0.308,0.710,0.000,0.451,0.000,0.186,0.155,0.182,0.000,0.017,0.000,0.364,0.079,0.575,0.000
f_min.final_model.000.15.det_cont.csv,0.397,0.596,0.500,0.065,0.043,0.236,0.383,0.041,0.159,0.094,0.030,0.143,0.101,0.475,0.106,0.127,0.000,0.015,0.024,0.520,0.373,0.164,0.206,0.117,0.077,0.604,0.036,0.612,0.000,0.106
f_min.final_model.000.16.det_cont.csv,0.104,0.153,0.224,0.595,0.435,0.326,0.041,0.533,0.031,0.189,0.694,0.016,0.030,0.012,0.158,0.375,0.583,0.000,0.444,0.015,0.254,0.203,0.150,0.000,0.000,0.014,0.362,0.143,0.367,0.000
f_min.final_model.000.17.det_cont.csv,0.525,0.254,0.243,0.027,0.123,0.149,0.533,0.104,0.464,0.215,0.041,0.588,0.518,0.623,0.281,0.092,0.014,0.056,0.093,0.181,0.385,0.381,0.308,0.226,0.317,0.246,0.145,0.222,0.107,0.051
f_min.final_model.000.18.det_cont.csv,0.531,0.314,0.319,0.037,0.139,0.181,0.754,0.107,0.475,0.243,0.049,0.483,0.453,0.814,0.324,0.113,0.038,0.025,0.109,0.257,0.420,0.397,0.348,0.151,0.208,0.288,0.157,0.315,0.138,0.023
f_min.final_model.000.19.det_cont.csv,0.529,0.358,0.389,0.145,0.228,0.300,0.509,0.177,0.400,0.314,0.161,0.255,0.304,0.426,0.321,0.255,0.109,0.000,0.139,0.159,0.500,0.415,0.460,0.067,0.047,0.213,0.169,0.310,0.109,0.014
f_min.final_model.000.20.det_cont.csv,0.400,0.529,0.688,0.353,0.310,0.578,0.365,0.215,0.206,0.177,0.246,0.154,0.145,0.310,0.188,0.512,0.218,0.000,0.173,0.234,0.680,0.421,0.463,0.077,0.074,0.290,0.127,0.519,0.132,0.013
f_min.final_model.000.21.det_cont.csv,0.138,0.259,0.365,0.788,0.467,0.488,0.070,0.302,0.048,0.167,0.386,0.000,0.062,0.037,0.158,0.486,0.500,0.000,0.279,0.078,0.345,0.291,0.255,0.000,0.000,0.077,0.197,0.241,0.288,0.000
f_min.final_model.000.22.det_cont.csv,0.400,0.127,0.175,0.107,0.327,0.164,0.386,0.263,0.605,0.500,0.164,0.417,0.532,0.365,0.568,0.208,0.132,0.016,0.246,0.014,0.222,0.574,0.565,0.033,0.119,0.043,0.302,0.119,0.296,0.000
f_min.final_model.000.23.det_cont.csv,0.113,0.092,0.103,0.276,0.306,0.134,0.058,0.500,0.080,0.258,0.490,0.026,0.037,0.000,0.209,0.167,0.333,0.057,0.576,0.024,0.127,0.089,0.135,0.000,0.026,0.012,0.516,0.087,0.344,0.066
f_min.final_model.000.24.det_cont.csv,0.407,0.305,0.270,0.115,0.172,0.207,0.466,0.130,0.389,0.241,0.129,0.480,0.444,0.438,0.293,0.208,0.082,0.015,0.101,0.130,0.456,0.379,0.345,0.211,0.200,0.197,0.128,0.266,0.070,0.027
