 ,f_min.final_model.000.00.det_cont.csv,f_min.final_model.000.01.det_cont.csv,f_min.final_model.000.02.det_cont.csv,f_min.final_model.000.03.det_cont.csv,f_min.final_model.000.04.det_cont.csv,f_min.final_model.000.05.det_cont.csv,f_min.final_model.000.06.det_cont.csv,f_min.final_model.000.07.det_cont.csv,f_min.final_model.000.08.det_cont.csv,f_min.final_model.000.09.det_cont.csv,f_min.final_model.000.10.det_cont.csv,f_min.final_model.000.11.det_cont.csv,f_min.final_model.000.12.det_cont.csv,f_min.final_model.000.13.det_cont.csv,f_min.final_model.000.14.det_cont.csv,f_min.final_model.000.15.det_cont.csv,f_min.final_model.000.16.det_cont.csv,f_min.final_model.000.17.det_cont.csv,f_min.final_model.000.18.det_cont.csv,f_min.final_model.000.19.det_cont.csv,f_min.final_model.000.20.det_cont.csv,f_min.final_model.000.21.det_cont.csv,f_min.final_model.000.22.det_cont.csv,f_min.final_model.000.23.det_cont.csv,f_min.final_model.000.24.det_cont.csv,f_min.final_model.000.25.det_cont.csv,f_min.final_model.000.26.det_cont.csv,f_min.final_model.000.27.det_cont.csv,f_min.final_model.000.28.det_cont.csv,f_min.final_model.000.29.det_cont.csv
f_min.final_model.000.14.det_cont.csv,0.145,0.254,0.150,0.641,0.700,0.143,0.388,0.108,0.477,0.308,0.304,0.500,0.088,0.000,0.763,0.463,0.354,0.310,0.169,0.340,0.027,0.029,0.125,0.000,0.044,0.014,0.422,0.316,0.365,0.000
f_min.final_model.000.15.det_cont.csv,0.412,0.630,0.148,0.413,0.327,0.309,0.605,0.339,0.269,0.190,0.194,0.281,0.136,0.048,0.259,0.605,0.187,0.426,0.426,0.756,0.188,0.143,0.282,0.029,0.029,0.029,0.204,0.434,0.469,0.014
f_min.final_model.000.16.det_cont.csv,0.519,0.371,0.096,0.071,0.013,0.338,0.179,0.329,0.000,0.053,0.050,0.012,0.049,0.169,0.000,0.076,0.000,0.087,0.526,0.242,0.870,0.783,0.312,0.306,0.123,0.139,0.042,0.117,0.171,0.286
f_min.final_model.000.17.det_cont.csv,0.113,0.171,0.328,0.333,0.617,0.263,0.226,0.200,0.377,0.520,0.558,0.702,0.262,0.123,0.562,0.283,0.524,0.400,0.105,0.215,0.000,0.000,0.273,0.000,0.162,0.039,0.469,0.482,0.234,0.013
f_min.final_model.000.18.det_cont.csv,0.078,0.103,0.350,0.169,0.455,0.266,0.111,0.190,0.351,0.538,0.604,0.585,0.303,0.116,0.411,0.108,0.667,0.333,0.048,0.122,0.012,0.000,0.291,0.038,0.169,0.051,0.490,0.359,0.092,0.012
f_min.final_model.000.19.det_cont.csv,0.262,0.333,0.442,0.273,0.451,0.424,0.370,0.354,0.183,0.542,0.549,0.500,0.379,0.109,0.281,0.347,0.306,0.640,0.242,0.351,0.095,0.055,0.433,0.000,0.167,0.027,0.373,0.800,0.262,0.000
f_min.final_model.000.20.det_cont.csv,0.062,0.086,0.456,0.083,0.281,0.275,0.079,0.171,0.113,0.414,0.475,0.323,0.313,0.145,0.191,0.072,0.378,0.286,0.034,0.076,0.011,0.000,0.300,0.063,0.232,0.164,0.279,0.328,0.037,0.050
f_min.final_model.000.21.det_cont.csv,0.118,0.162,0.088,0.353,0.327,0.081,0.237,0.061,0.750,0.217,0.219,0.426,0.053,0.000,0.469,0.275,0.632,0.157,0.110,0.206,0.000,0.000,0.056,0.087,0.000,0.000,0.327,0.143,0.246,0.000
f_min.final_model.000.22.det_cont.csv,0.200,0.230,0.489,0.140,0.327,0.369,0.232,0.339,0.158,0.468,0.542,0.431,0.562,0.179,0.214,0.245,0.290,0.674,0.149,0.220,0.027,0.014,0.444,0.000,0.286,0.108,0.300,0.583,0.161,0.044
f_min.final_model.000.23.det_cont.csv,0.212,0.137,0.000,0.000,0.000,0.141,0.013,0.123,0.000,0.000,0.000,0.000,0.037,0.233,0.000,0.000,0.032,0.000,0.232,0.039,0.474,0.481,0.112,0.549,0.176,0.250,0.000,0.000,0.039,0.411
f_min.final_model.000.24.det_cont.csv,0.150,0.263,0.288,0.378,0.784,0.246,0.269,0.194,0.370,0.467,0.479,0.628,0.220,0.068,0.548,0.318,0.433,0.423,0.156,0.302,0.000,0.000,0.222,0.000,0.113,0.015,0.476,0.460,0.232,0.000
f_min.final_model.000.25.det_cont.csv,0.533,0.484,0.385,0.104,0.187,0.817,0.254,0.717,0.075,0.271,0.306,0.224,0.301,0.265,0.100,0.174,0.185,0.366,0.516,0.353,0.352,0.314,0.734,0.071,0.243,0.136,0.181,0.433,0.179,0.152
f_min.final_model.000.26.det_cont.csv,0.148,0.226,0.132,0.571,0.553,0.113,0.255,0.106,0.474,0.283,0.280,0.432,0.083,0.018,0.487,0.378,0.317,0.264,0.155,0.292,0.015,0.016,0.080,0.000,0.051,0.016,0.410,0.245,0.265,0.000
f_min.final_model.000.27.det_cont.csv,0.403,0.500,0.250,0.333,0.254,0.368,0.448,0.485,0.191,0.200,0.187,0.257,0.268,0.246,0.203,0.407,0.143,0.438,0.415,0.611,0.197,0.176,0.342,0.012,0.225,0.160,0.143,0.379,0.381,0.178
f_min.final_model.000.28.det_cont.csv,0.255,0.412,0.047,0.722,0.375,0.147,0.535,0.159,0.340,0.138,0.145,0.273,0.043,0.000,0.383,0.526,0.194,0.298,0.298,0.500,0.141,0.131,0.128,0.015,0.000,0.000,0.192,0.259,0.568,0.000
