 ,f_min.final_model.000.00.det_cont.csv,f_min.final_model.000.01.det_cont.csv,f_min.final_model.000.02.det_cont.csv,f_min.final_model.000.03.det_cont.csv,f_min.final_model.000.04.det_cont.csv,f_min.final_model.000.05.det_cont.csv,f_min.final_model.000.06.det_cont.csv,f_min.final_model.000.07.det_cont.csv,f_min.final_model.000.08.det_cont.csv,f_min.final_model.000.09.det_cont.csv,f_min.final_model.000.10.det_cont.csv,f_min.final_model.000.11.det_cont.csv,f_min.final_model.000.12.det_cont.csv,f_min.final_model.000.13.det_cont.csv,f_min.final_model.000.14.det_cont.csv,f_min.final_model.000.15.det_cont.csv,f_min.final_model.000.16.det_cont.csv,f_min.final_model.000.17.det_cont.csv,f_min.final_model.000.18.det_cont.csv,f_min.final_model.000.19.det_cont.csv,f_min.final_model.000.20.det_cont.csv,f_min.final_model.000.21.det_cont.csv,f_min.final_model.000.22.det_cont.csv,f_min.final_model.000.23.det_cont.csv,f_min.final_model.000.24.det_cont.csv,f_min.final_model.000.25.det_cont.csv,f_min.final_model.000.26.det_cont.csv,f_min.final_model.000.27.det_cont.csv,f_min.final_model.000.28.det_cont.csv,f_min.final_model.000.29.det_cont.csv
f_min.final_model.000.10.det_cont.csv,0.013,0.029,0.000,0.000,0.014,0.000,0.013,0.028,0.061,0.031,0.000,0.095,0.123,0.024,0.029,0.000,0.000,0.853,0.038,0.074,0.000,0.014,0.014,0.255,0.396,0.072,0.078,0.027,0.044,0.373
f_min.final_model.000.11.det_cont.csv,0.101,0.111,0.159,0.452,0.333,0.235,0.054,0.614,0.046,0.226,0.750,0.015,0.044,0.000,0.172,0.267,0.513,0.000,0.569,0.000,0.188,0.141,0.109,0.000,0.000,0.000,0.473,0.104,0.408,0.015
f_min.final_model.000.12.det_cont.csv,0.024,0.095,0.050,0.000,0.000,0.014,0.011,0.025,0.000,0.000,0.028,0.054,0.065,0.055,0.000,0.000,0.000,0.412,0.071,0.262,0.012,0.000,0.000,0.304,0.188,0.258,0.082,0.118,0.000,0.881
f_min.final_model.000.13.det_cont.csv,0.186,0.426,0.311,0.046,0.014,0.111,0.197,0.000,0.014,0.000,0.000,0.042,0.000,0.260,0.000,0.049,0.000,0.133,0.000,0.857,0.186,0.053,0.083,0.302,0.125,0.717,0.000,0.473,0.000,0.316
f_min.final_model.000.14.det_cont.csv,0.243,0.473,0.377,0.059,0.026,0.175,0.254,0.000,0.068,0.027,0.000,0.054,0.038,0.315,0.039,0.079,0.000,0.125,0.000,0.864,0.243,0.091,0.139,0.281,0.118,0.844,0.000,0.491,0.000,0.317
f_min.final_model.000.15.det_cont.csv,0.294,0.079,0.133,0.281,0.509,0.172,0.216,0.766,0.311,0.638,0.531,0.215,0.239,0.155,0.538,0.211,0.420,0.000,0.704,0.000,0.173,0.308,0.339,0.000,0.027,0.012,0.661,0.075,0.500,0.000
f_min.final_model.000.16.det_cont.csv,0.177,0.340,0.458,0.568,0.383,0.667,0.136,0.333,0.102,0.148,0.429,0.016,0.115,0.093,0.161,0.688,0.400,0.000,0.262,0.097,0.490,0.429,0.360,0.000,0.000,0.113,0.200,0.340,0.245,0.000
f_min.final_model.000.17.det_cont.csv,0.172,0.131,0.220,0.622,0.523,0.378,0.085,0.522,0.117,0.280,0.550,0.065,0.077,0.024,0.264,0.400,0.812,0.000,0.436,0.000,0.250,0.220,0.207,0.000,0.000,0.000,0.356,0.123,0.511,0.000
f_min.final_model.000.18.det_cont.csv,0.545,0.352,0.338,0.036,0.146,0.156,0.677,0.115,0.469,0.264,0.047,0.453,0.426,0.881,0.343,0.092,0.037,0.024,0.116,0.276,0.378,0.414,0.347,0.158,0.182,0.324,0.163,0.351,0.145,0.056
f_min.final_model.000.19.det_cont.csv,0.621,0.375,0.338,0.097,0.211,0.227,0.811,0.171,0.536,0.339,0.110,0.466,0.413,0.635,0.433,0.154,0.085,0.013,0.167,0.219,0.469,0.444,0.391,0.111,0.186,0.286,0.207,0.333,0.176,0.024
f_min.final_model.000.20.det_cont.csv,0.569,0.250,0.275,0.226,0.456,0.219,0.476,0.387,0.566,0.633,0.279,0.367,0.365,0.370,0.660,0.241,0.276,0.013,0.377,0.089,0.400,0.467,0.536,0.055,0.096,0.130,0.371,0.219,0.400,0.000
f_min.final_model.000.21.det_cont.csv,0.557,0.328,0.296,0.053,0.160,0.188,0.644,0.139,0.475,0.273,0.065,0.509,0.475,0.705,0.338,0.118,0.040,0.026,0.125,0.216,0.397,0.415,0.364,0.157,0.217,0.282,0.176,0.292,0.143,0.036
f_min.final_model.000.22.det_cont.csv,0.123,0.134,0.053,0.000,0.000,0.000,0.183,0.000,0.138,0.029,0.000,0.327,0.305,0.213,0.072,0.000,0.000,0.367,0.024,0.132,0.123,0.097,0.013,0.511,0.919,0.147,0.024,0.127,0.071,0.175
f_min.final_model.000.23.det_cont.csv,0.044,0.000,0.000,0.026,0.061,0.000,0.078,0.098,0.145,0.120,0.038,0.229,0.250,0.095,0.130,0.000,0.026,0.429,0.151,0.011,0.011,0.095,0.047,0.174,0.400,0.011,0.176,0.000,0.128,0.261
f_min.final_model.000.24.det_cont.csv,0.353,0.062,0.099,0.100,0.333,0.068,0.237,0.318,0.448,0.500,0.162,0.277,0.299,0.232,0.527,0.106,0.172,0.185,0.333,0.000,0.108,0.328,0.359,0.000,0.141,0.023,0.386,0.059,0.417,0.063
f_min.final_model.000.25.det_cont.csv,0.117,0.000,0.000,0.000,0.054,0.000,0.173,0.052,0.258,0.119,0.000,0.351,0.397,0.203,0.164,0.000,0.000,0.340,0.071,0.000,0.075,0.169,0.095,0.180,0.442,0.000,0.167,0.000,0.129,0.164
f_min.final_model.000.26.det_cont.csv,0.145,0.383,0.511,0.514,0.340,0.526,0.141,0.179,0.050,0.091,0.234,0.000,0.065,0.111,0.086,0.444,0.256,0.000,0.154,0.158,0.392,0.360,0.320,0.000,0.000,0.175,0.086,0.380,0.123,0.033
f_min.final_model.000.27.det_cont.csv,0.107,0.132,0.053,0.000,0.000,0.000,0.118,0.000,0.056,0.000,0.000,0.276,0.238,0.179,0.014,0.000,0.000,0.333,0.000,0.258,0.107,0.039,0.000,0.683,0.500,0.274,0.011,0.125,0.027,0.339
f_min.final_model.000.28.det_cont.csv,0.123,0.196,0.321,0.758,0.512,0.395,0.056,0.308,0.032,0.170,0.429,0.000,0.046,0.038,0.161,0.543,0.474,0.000,0.305,0.062,0.352,0.273,0.236,0.000,0.000,0.045,0.219,0.224,0.269,0.000
f_min.final_model.000.29.det_cont.csv,0.183,0.379,0.237,0.038,0.000,0.105,0.207,0.057,0.035,0.000,0.077,0.060,0.000,0.247,0.000,0.026,0.039,0.123,0.098,0.533,0.169,0.022,0.045,0.258,0.103,0.603,0.097,0.377,0.047,0.369
