 ,f_min.final_model.000.00.det_cont.csv,f_min.final_model.000.01.det_cont.csv,f_min.final_model.000.02.det_cont.csv,f_min.final_model.000.03.det_cont.csv,f_min.final_model.000.04.det_cont.csv,f_min.final_model.000.05.det_cont.csv,f_min.final_model.000.06.det_cont.csv,f_min.final_model.000.07.det_cont.csv,f_min.final_model.000.08.det_cont.csv,f_min.final_model.000.09.det_cont.csv,f_min.final_model.000.10.det_cont.csv,f_min.final_model.000.11.det_cont.csv,f_min.final_model.000.12.det_cont.csv,f_min.final_model.000.13.det_cont.csv,f_min.final_model.000.14.det_cont.csv,f_min.final_model.000.15.det_cont.csv,f_min.final_model.000.16.det_cont.csv,f_min.final_model.000.17.det_cont.csv,f_min.final_model.000.18.det_cont.csv,f_min.final_model.000.19.det_cont.csv,f_min.final_model.000.20.det_cont.csv,f_min.final_model.000.21.det_cont.csv,f_min.final_model.000.22.det_cont.csv,f_min.final_model.000.23.det_cont.csv,f_min.final_model.000.24.det_cont.csv,f_min.final_model.000.25.det_cont.csv,f_min.final_model.000.26.det_cont.csv,f_min.final_model.000.27.det_cont.csv,f_min.final_model.000.28.det_cont.csv,f_min.final_model.000.29.det_cont.csv
f_min.final_model.000.17.det_cont.csv,0.253,0.086,0.138,0.339,0.509,0.174,0.157,0.745,0.246,0.456,0.558,0.149,0.171,0.096,0.387,0.250,0.453,0.026,0.922,0.000,0.175,0.247,0.254,0.000,0.037,0.000,0.678,0.082,0.526,0.062
f_min.final_model.000.18.det_cont.csv,0.309,0.566,0.458,0.072,0.038,0.226,0.319,0.037,0.125,0.068,0.041,0.081,0.077,0.380,0.080,0.129,0.000,0.088,0.022,0.787,0.309,0.132,0.183,0.230,0.099,0.809,0.022,0.582,0.000,0.266
f_min.final_model.000.19.det_cont.csv,0.371,0.129,0.206,0.321,0.604,0.200,0.299,0.509,0.426,0.609,0.412,0.310,0.333,0.221,0.638,0.269,0.417,0.000,0.508,0.000,0.288,0.519,0.509,0.000,0.042,0.013,0.500,0.122,0.500,0.000
f_min.final_model.000.20.det_cont.csv,0.377,0.472,0.653,0.438,0.310,0.614,0.323,0.234,0.169,0.159,0.268,0.119,0.129,0.257,0.169,0.585,0.288,0.000,0.189,0.197,0.714,0.397,0.386,0.061,0.058,0.250,0.141,0.464,0.149,0.013
f_min.final_model.000.21.det_cont.csv,0.159,0.241,0.373,0.706,0.477,0.463,0.087,0.308,0.048,0.170,0.395,0.000,0.062,0.065,0.161,0.588,0.436,0.000,0.262,0.079,0.404,0.321,0.283,0.000,0.000,0.078,0.182,0.268,0.245,0.000
f_min.final_model.000.22.det_cont.csv,0.475,0.209,0.217,0.220,0.436,0.194,0.413,0.414,0.519,0.652,0.298,0.368,0.367,0.315,0.681,0.236,0.296,0.000,0.379,0.065,0.299,0.448,0.491,0.043,0.086,0.107,0.373,0.181,0.429,0.000
f_min.final_model.000.23.det_cont.csv,0.023,0.078,0.062,0.000,0.000,0.013,0.022,0.037,0.000,0.000,0.041,0.026,0.050,0.065,0.000,0.000,0.000,0.370,0.081,0.235,0.011,0.000,0.000,0.210,0.130,0.232,0.093,0.101,0.012,0.761
f_min.final_model.000.24.det_cont.csv,0.024,0.026,0.000,0.015,0.041,0.000,0.036,0.053,0.101,0.074,0.014,0.103,0.145,0.045,0.086,0.000,0.015,0.683,0.073,0.053,0.000,0.052,0.026,0.186,0.404,0.053,0.099,0.025,0.100,0.310
f_min.final_model.000.25.det_cont.csv,0.348,0.886,0.654,0.213,0.157,0.382,0.379,0.120,0.125,0.083,0.152,0.081,0.091,0.380,0.095,0.296,0.125,0.042,0.094,0.500,0.508,0.246,0.292,0.154,0.099,0.545,0.068,0.891,0.065,0.110
f_min.final_model.000.26.det_cont.csv,0.340,0.226,0.236,0.273,0.432,0.234,0.259,0.320,0.340,0.463,0.261,0.192,0.269,0.194,0.465,0.405,0.286,0.000,0.293,0.048,0.246,0.417,0.467,0.000,0.034,0.063,0.246,0.211,0.306,0.000
f_min.final_model.000.27.det_cont.csv,0.323,0.096,0.153,0.420,0.660,0.217,0.205,0.588,0.300,0.500,0.431,0.222,0.227,0.145,0.529,0.314,0.568,0.000,0.579,0.000,0.194,0.361,0.373,0.000,0.056,0.000,0.517,0.091,0.717,0.000
f_min.final_model.000.28.det_cont.csv,0.441,0.274,0.367,0.250,0.481,0.385,0.381,0.311,0.453,0.480,0.200,0.267,0.379,0.324,0.540,0.435,0.214,0.000,0.271,0.096,0.417,0.745,0.860,0.000,0.028,0.110,0.304,0.297,0.258,0.000
f_min.final_model.000.29.det_cont.csv,0.148,0.391,0.489,0.486,0.348,0.500,0.143,0.182,0.051,0.093,0.239,0.000,0.066,0.113,0.088,0.457,0.233,0.000,0.156,0.161,0.400,0.367,0.327,0.000,0.000,0.179,0.087,0.388,0.125,0.033
