 ,f_min.final_model.000.00.det_cont.csv,f_min.final_model.000.01.det_cont.csv,f_min.final_model.000.02.det_cont.csv,f_min.final_model.000.03.det_cont.csv,f_min.final_model.000.04.det_cont.csv,f_min.final_model.000.05.det_cont.csv,f_min.final_model.000.06.det_cont.csv,f_min.final_model.000.07.det_cont.csv,f_min.final_model.000.08.det_cont.csv,f_min.final_model.000.09.det_cont.csv,f_min.final_model.000.10.det_cont.csv,f_min.final_model.000.11.det_cont.csv,f_min.final_model.000.12.det_cont.csv,f_min.final_model.000.13.det_cont.csv,f_min.final_model.000.14.det_cont.csv,f_min.final_model.000.15.det_cont.csv,f_min.final_model.000.16.det_cont.csv,f_min.final_model.000.17.det_cont.csv,f_min.final_model.000.18.det_cont.csv,f_min.final_model.000.19.det_cont.csv,f_min.final_model.000.20.det_cont.csv,f_min.final_model.000.21.det_cont.csv,f_min.final_model.000.22.det_cont.csv,f_min.final_model.000.23.det_cont.csv,f_min.final_model.000.24.det_cont.csv,f_min.final_model.000.25.det_cont.csv,f_min.final_model.000.26.det_cont.csv,f_min.final_model.000.27.det_cont.csv,f_min.final_model.000.28.det_cont.csv,f_min.final_model.000.29.det_cont.csv
f_min.final_model.000.10.det_cont.csv,0.328,0.580,0.138,0.288,0.633,0.300,0.516,0.215,0.179,0.520,0.350,0.213,0.400,0.311,0.167,0.169,0.556,0.000,0.518,0.135,0.123,0.042,0.145,0.254,0.250,0.129,0.379,0.455,0.053,0.145
f_min.final_model.000.11.det_cont.csv,0.745,0.127,0.250,0.654,0.375,0.162,0.418,0.379,0.127,0.116,0.093,0.119,0.090,0.077,0.291,0.129,0.303,0.110,0.246,0.491,0.509,0.027,0.096,0.809,0.095,0.365,0.070,0.328,0.157,0.241
f_min.final_model.000.12.det_cont.csv,0.103,0.141,0.000,0.053,0.122,0.000,0.173,0.000,0.000,0.000,0.000,0.545,0.300,0.011,0.000,0.000,0.136,0.213,0.068,0.200,0.188,0.302,0.659,0.147,0.542,0.000,0.012,0.000,0.762,0.000
f_min.final_model.000.13.det_cont.csv,0.281,0.509,0.042,0.265,0.456,0.097,0.532,0.176,0.053,0.222,0.108,0.339,0.518,0.126,0.092,0.014,0.571,0.025,0.365,0.232,0.203,0.056,0.270,0.232,0.397,0.109,0.179,0.266,0.209,0.059
f_min.final_model.000.14.det_cont.csv,0.145,0.131,0.641,0.271,0.173,0.700,0.105,0.380,0.438,0.320,0.511,0.000,0.088,0.381,0.463,0.686,0.128,0.000,0.293,0.028,0.029,0.016,0.015,0.156,0.045,0.395,0.266,0.346,0.000,0.525
f_min.final_model.000.15.det_cont.csv,0.412,0.167,0.413,0.617,0.309,0.327,0.328,0.628,0.296,0.196,0.263,0.048,0.136,0.173,0.605,0.277,0.290,0.014,0.382,0.210,0.159,0.000,0.029,0.389,0.029,0.525,0.155,0.449,0.014,0.512
f_min.final_model.000.16.det_cont.csv,0.519,0.096,0.071,0.365,0.303,0.013,0.319,0.159,0.013,0.055,0.012,0.154,0.049,0.000,0.076,0.000,0.253,0.306,0.089,0.848,0.804,0.086,0.127,0.545,0.125,0.145,0.022,0.125,0.286,0.075
f_min.final_model.000.17.det_cont.csv,0.113,0.305,0.333,0.169,0.315,0.617,0.195,0.242,0.400,0.510,0.681,0.125,0.262,0.610,0.283,0.489,0.280,0.000,0.407,0.000,0.000,0.014,0.041,0.093,0.164,0.193,0.483,0.393,0.013,0.302
f_min.final_model.000.18.det_cont.csv,0.078,0.328,0.169,0.101,0.316,0.455,0.185,0.110,0.421,0.560,0.596,0.118,0.303,0.737,0.108,0.291,0.299,0.038,0.318,0.012,0.000,0.069,0.052,0.049,0.171,0.075,0.691,0.281,0.012,0.141
f_min.final_model.000.19.det_cont.csv,0.262,0.442,0.273,0.328,0.469,0.451,0.364,0.364,0.230,0.532,0.426,0.111,0.379,0.329,0.347,0.226,0.446,0.000,0.620,0.111,0.083,0.014,0.027,0.270,0.152,0.245,0.381,0.652,0.000,0.288
f_min.final_model.000.20.det_cont.csv,0.062,0.456,0.083,0.085,0.308,0.281,0.167,0.078,0.169,0.429,0.308,0.147,0.313,0.403,0.072,0.159,0.308,0.077,0.309,0.023,0.000,0.254,0.169,0.035,0.235,0.028,0.532,0.235,0.050,0.056
f_min.final_model.000.21.det_cont.csv,0.118,0.072,0.353,0.159,0.107,0.327,0.060,0.233,0.805,0.224,0.462,0.000,0.053,0.586,0.275,0.488,0.057,0.087,0.143,0.000,0.000,0.061,0.000,0.097,0.000,0.204,0.365,0.136,0.000,0.320
f_min.final_model.000.22.det_cont.csv,0.200,0.522,0.140,0.226,0.369,0.327,0.349,0.228,0.186,0.457,0.358,0.182,0.562,0.313,0.245,0.176,0.459,0.000,0.727,0.042,0.014,0.031,0.111,0.154,0.268,0.151,0.344,0.479,0.044,0.170
f_min.final_model.000.23.det_cont.csv,0.212,0.000,0.000,0.135,0.128,0.000,0.120,0.013,0.000,0.000,0.000,0.217,0.037,0.021,0.000,0.000,0.102,0.549,0.000,0.456,0.473,0.370,0.238,0.258,0.179,0.030,0.034,0.000,0.411,0.000
f_min.final_model.000.24.det_cont.csv,0.150,0.264,0.378,0.259,0.284,0.784,0.188,0.264,0.396,0.488,0.643,0.069,0.220,0.441,0.318,0.462,0.229,0.000,0.431,0.000,0.000,0.016,0.015,0.143,0.115,0.261,0.386,0.447,0.000,0.341
f_min.final_model.000.25.det_cont.csv,0.533,0.406,0.104,0.477,0.703,0.187,0.694,0.250,0.111,0.279,0.195,0.250,0.301,0.187,0.174,0.081,0.677,0.046,0.352,0.357,0.310,0.012,0.125,0.462,0.247,0.191,0.229,0.379,0.152,0.123
f_min.final_model.000.26.det_cont.csv,0.148,0.111,0.571,0.222,0.145,0.553,0.103,0.277,0.395,0.295,0.442,0.019,0.083,0.322,0.378,0.515,0.082,0.000,0.245,0.016,0.016,0.018,0.017,0.140,0.052,0.342,0.241,0.271,0.000,0.529
f_min.final_model.000.27.det_cont.csv,0.403,0.250,0.333,0.517,0.368,0.254,0.493,0.466,0.214,0.206,0.208,0.231,0.268,0.157,0.407,0.230,0.351,0.012,0.422,0.200,0.173,0.000,0.149,0.385,0.229,0.407,0.141,0.433,0.178,0.375
f_min.final_model.000.28.det_cont.csv,0.255,0.031,0.722,0.431,0.147,0.375,0.155,0.595,0.288,0.143,0.255,0.000,0.043,0.197,0.526,0.462,0.117,0.015,0.281,0.143,0.129,0.000,0.000,0.263,0.000,0.706,0.113,0.360,0.000,0.686
