 ,f_min.final_model.000.00.det_cont.csv,f_min.final_model.000.01.det_cont.csv,f_min.final_model.000.02.det_cont.csv,f_min.final_model.000.03.det_cont.csv,f_min.final_model.000.04.det_cont.csv,f_min.final_model.000.05.det_cont.csv,f_min.final_model.000.06.det_cont.csv,f_min.final_model.000.07.det_cont.csv,f_min.final_model.000.08.det_cont.csv,f_min.final_model.000.09.det_cont.csv,f_min.final_model.000.10.det_cont.csv,f_min.final_model.000.11.det_cont.csv,f_min.final_model.000.12.det_cont.csv,f_min.final_model.000.13.det_cont.csv,f_min.final_model.000.14.det_cont.csv,f_min.final_model.000.15.det_cont.csv,f_min.final_model.000.16.det_cont.csv,f_min.final_model.000.17.det_cont.csv,f_min.final_model.000.18.det_cont.csv,f_min.final_model.000.19.det_cont.csv,f_min.final_model.000.20.det_cont.csv,f_min.final_model.000.21.det_cont.csv,f_min.final_model.000.22.det_cont.csv,f_min.final_model.000.23.det_cont.csv,f_min.final_model.000.24.det_cont.csv,f_min.final_model.000.25.det_cont.csv,f_min.final_model.000.26.det_cont.csv,f_min.final_model.000.27.det_cont.csv,f_min.final_model.000.28.det_cont.csv,f_min.final_model.000.29.det_cont.csv
f_min.final_model.000.10.det_cont.csv,0.596,0.434,0.366,0.175,0.302,0.434,0.322,0.483,0.382,0.063,0.218,0.339,0.448,0.212,0.265,0.292,0.870,0.267,0.086,0.086,0.500,0.134,0.587,0.394,0.082,0.183,0.250,0.271,0.114,0.224
f_min.final_model.000.11.det_cont.csv,0.023,0.000,0.085,0.013,0.000,0.066,0.000,0.022,0.000,0.029,0.180,0.111,0.000,0.049,0.167,0.035,0.000,0.174,0.191,0.329,0.057,0.025,0.026,0.090,0.077,0.141,0.127,0.039,0.163,0.101
f_min.final_model.000.12.det_cont.csv,0.423,0.595,0.257,0.161,0.463,0.218,0.568,0.242,0.634,0.094,0.018,0.082,0.415,0.145,0.085,0.415,0.540,0.063,0.000,0.013,0.238,0.136,0.362,0.153,0.061,0.103,0.048,0.435,0.053,0.355
f_min.final_model.000.13.det_cont.csv,0.000,0.000,0.022,0.000,0.000,0.044,0.000,0.000,0.000,0.051,0.127,0.061,0.000,0.000,0.080,0.053,0.000,0.109,0.076,0.221,0.012,0.000,0.000,0.024,0.014,0.053,0.061,0.045,0.064,0.143
f_min.final_model.000.14.det_cont.csv,0.060,0.123,0.020,0.000,0.071,0.224,0.135,0.165,0.123,0.043,0.090,0.157,0.084,0.000,0.034,0.139,0.179,0.206,0.000,0.000,0.134,0.000,0.254,0.126,0.000,0.000,0.038,0.174,0.000,0.207
f_min.final_model.000.15.det_cont.csv,0.013,0.000,0.011,0.000,0.000,0.148,0.000,0.013,0.000,0.000,0.271,0.211,0.000,0.000,0.067,0.013,0.013,0.273,0.045,0.188,0.000,0.000,0.081,0.036,0.014,0.040,0.030,0.015,0.051,0.061
f_min.final_model.000.16.det_cont.csv,0.093,0.190,0.043,0.000,0.153,0.154,0.203,0.133,0.230,0.100,0.015,0.057,0.122,0.000,0.012,0.258,0.181,0.087,0.000,0.012,0.117,0.000,0.200,0.096,0.000,0.000,0.014,0.298,0.000,0.314
f_min.final_model.000.17.det_cont.csv,0.482,0.246,0.516,0.276,0.095,0.462,0.130,0.593,0.134,0.000,0.241,0.389,0.312,0.356,0.483,0.077,0.433,0.310,0.267,0.275,0.706,0.288,0.377,0.614,0.234,0.377,0.389,0.056,0.275,0.057
f_min.final_model.000.18.det_cont.csv,0.132,0.000,0.152,0.015,0.000,0.373,0.000,0.176,0.000,0.000,0.525,0.500,0.026,0.104,0.270,0.000,0.127,0.556,0.273,0.302,0.174,0.014,0.175,0.246,0.058,0.219,0.278,0.000,0.188,0.000
f_min.final_model.000.19.det_cont.csv,0.159,0.015,0.130,0.016,0.000,0.500,0.015,0.246,0.000,0.000,0.629,0.625,0.028,0.077,0.206,0.000,0.188,0.784,0.158,0.182,0.203,0.000,0.260,0.224,0.015,0.138,0.226,0.000,0.114,0.000
f_min.final_model.000.20.det_cont.csv,0.070,0.000,0.047,0.000,0.000,0.278,0.000,0.082,0.000,0.000,0.429,0.360,0.000,0.058,0.113,0.000,0.082,0.468,0.113,0.174,0.081,0.000,0.138,0.104,0.014,0.100,0.097,0.000,0.095,0.049
f_min.final_model.000.21.det_cont.csv,0.111,0.189,0.120,0.452,0.273,0.000,0.327,0.090,0.189,0.421,0.000,0.000,0.315,0.314,0.058,0.268,0.090,0.000,0.167,0.087,0.088,0.500,0.034,0.082,0.435,0.127,0.069,0.192,0.250,0.212
f_min.final_model.000.22.det_cont.csv,0.186,0.050,0.135,0.034,0.000,0.575,0.016,0.304,0.033,0.000,0.636,0.632,0.092,0.081,0.259,0.000,0.281,0.800,0.145,0.172,0.276,0.000,0.364,0.295,0.015,0.127,0.292,0.000,0.119,0.000
f_min.final_model.000.23.det_cont.csv,0.130,0.203,0.034,0.232,0.333,0.000,0.259,0.066,0.291,0.632,0.000,0.000,0.162,0.172,0.000,0.612,0.125,0.000,0.000,0.000,0.025,0.164,0.030,0.000,0.138,0.068,0.000,0.400,0.122,0.630
f_min.final_model.000.24.det_cont.csv,0.027,0.061,0.000,0.000,0.016,0.186,0.059,0.039,0.029,0.000,0.196,0.232,0.013,0.000,0.039,0.026,0.067,0.296,0.029,0.079,0.038,0.000,0.155,0.036,0.000,0.026,0.015,0.062,0.025,0.101
f_min.final_model.000.25.det_cont.csv,0.246,0.391,0.181,0.051,0.213,0.333,0.347,0.298,0.362,0.000,0.100,0.212,0.286,0.030,0.088,0.220,0.480,0.185,0.000,0.000,0.271,0.016,0.452,0.231,0.000,0.029,0.105,0.260,0.000,0.191
