 ,f_min.final_model.000.00.det_cont.csv,f_min.final_model.000.01.det_cont.csv,f_min.final_model.000.02.det_cont.csv,f_min.final_model.000.03.det_cont.csv,f_min.final_model.000.04.det_cont.csv,f_min.final_model.000.05.det_cont.csv,f_min.final_model.000.06.det_cont.csv,f_min.final_model.000.07.det_cont.csv,f_min.final_model.000.08.det_cont.csv,f_min.final_model.000.09.det_cont.csv,f_min.final_model.000.10.det_cont.csv,f_min.final_model.000.11.det_cont.csv,f_min.final_model.000.12.det_cont.csv,f_min.final_model.000.13.det_cont.csv,f_min.final_model.000.14.det_cont.csv,f_min.final_model.000.15.det_cont.csv,f_min.final_model.000.16.det_cont.csv,f_min.final_model.000.17.det_cont.csv,f_min.final_model.000.18.det_cont.csv,f_min.final_model.000.19.det_cont.csv,f_min.final_model.000.20.det_cont.csv,f_min.final_model.000.21.det_cont.csv,f_min.final_model.000.22.det_cont.csv,f_min.final_model.000.23.det_cont.csv,f_min.final_model.000.24.det_cont.csv,f_min.final_model.000.25.det_cont.csv,f_min.final_model.000.26.det_cont.csv,f_min.final_model.000.27.det_cont.csv,f_min.final_model.000.28.det_cont.csv,f_min.final_model.000.29.det_cont.csv
f_min.final_model.000.10.det_cont.csv,0.651,0.397,0.108,0.000,0.013,0.571,0.267,0.078,0.141,0.194,0.047,0.053,0.039,0.439,0.155,0.054,0.860,0.604,0.164,0.286,0.274,0.000,0.333,0.605,0.446,0.269,0.250,0.042,0.222,0.264
f_min.final_model.000.11.det_cont.csv,0.000,0.000,0.130,0.740,0.577,0.012,0.080,0.000,0.054,0.149,0.508,0.183,0.527,0.036,0.048,0.078,0.000,0.000,0.000,0.013,0.091,0.533,0.085,0.000,0.012,0.000,0.119,0.234,0.038,0.108
f_min.final_model.000.12.det_cont.csv,0.378,0.600,0.058,0.000,0.000,0.478,0.196,0.132,0.208,0.109,0.000,0.014,0.000,0.327,0.106,0.062,0.511,0.308,0.292,0.340,0.346,0.000,0.167,0.250,0.220,0.390,0.109,0.102,0.172,0.074
f_min.final_model.000.13.det_cont.csv,0.000,0.000,0.055,0.540,0.565,0.000,0.060,0.000,0.079,0.071,0.417,0.104,0.480,0.000,0.013,0.074,0.000,0.000,0.000,0.000,0.121,0.640,0.047,0.000,0.000,0.000,0.083,0.232,0.000,0.069
f_min.final_model.000.14.det_cont.csv,0.222,0.130,0.000,0.158,0.277,0.317,0.577,0.056,0.082,0.000,0.043,0.000,0.250,0.073,0.000,0.012,0.162,0.221,0.069,0.013,0.491,0.274,0.322,0.230,0.087,0.043,0.333,0.569,0.000,0.159
f_min.final_model.000.15.det_cont.csv,0.016,0.000,0.027,0.520,0.690,0.060,0.186,0.000,0.015,0.028,0.235,0.028,0.659,0.000,0.000,0.000,0.014,0.029,0.000,0.000,0.123,0.500,0.222,0.033,0.027,0.000,0.255,0.388,0.000,0.220
f_min.final_model.000.16.det_cont.csv,0.228,0.212,0.000,0.110,0.169,0.267,0.364,0.079,0.161,0.000,0.072,0.000,0.182,0.110,0.013,0.000,0.162,0.206,0.129,0.044,0.733,0.229,0.183,0.172,0.039,0.102,0.169,0.431,0.000,0.065
f_min.final_model.000.17.det_cont.csv,0.479,0.191,0.281,0.025,0.027,0.305,0.226,0.030,0.028,0.404,0.125,0.234,0.082,0.519,0.302,0.114,0.455,0.604,0.014,0.263,0.145,0.012,0.286,0.438,0.558,0.138,0.273,0.028,0.400,0.314
f_min.final_model.000.18.det_cont.csv,0.140,0.000,0.188,0.310,0.315,0.145,0.207,0.000,0.000,0.233,0.273,0.197,0.352,0.070,0.086,0.075,0.138,0.164,0.000,0.015,0.043,0.174,0.347,0.189,0.172,0.000,0.333,0.133,0.092,0.525
f_min.final_model.000.19.det_cont.csv,0.220,0.000,0.091,0.161,0.241,0.218,0.320,0.000,0.000,0.129,0.143,0.078,0.353,0.059,0.059,0.000,0.207,0.264,0.000,0.000,0.078,0.116,0.512,0.283,0.224,0.000,0.500,0.185,0.063,0.727
f_min.final_model.000.20.det_cont.csv,0.085,0.000,0.056,0.339,0.458,0.094,0.232,0.000,0.000,0.074,0.169,0.043,0.636,0.027,0.042,0.000,0.090,0.111,0.000,0.000,0.108,0.311,0.300,0.127,0.121,0.000,0.340,0.367,0.029,0.395
f_min.final_model.000.21.det_cont.csv,0.000,0.193,0.302,0.000,0.000,0.016,0.000,0.697,0.364,0.175,0.041,0.269,0.000,0.169,0.408,0.585,0.063,0.000,0.381,0.311,0.031,0.014,0.000,0.000,0.193,0.262,0.000,0.000,0.255,0.000
f_min.final_model.000.22.det_cont.csv,0.318,0.015,0.095,0.113,0.164,0.280,0.286,0.000,0.000,0.117,0.132,0.082,0.269,0.095,0.062,0.000,0.288,0.333,0.000,0.000,0.119,0.057,0.553,0.436,0.308,0.000,0.462,0.109,0.067,0.800
f_min.final_model.000.23.det_cont.csv,0.015,0.246,0.116,0.041,0.075,0.043,0.000,0.455,0.789,0.071,0.104,0.088,0.104,0.100,0.222,0.259,0.087,0.000,0.500,0.196,0.175,0.171,0.000,0.000,0.118,0.298,0.000,0.078,0.125,0.000
f_min.final_model.000.24.det_cont.csv,0.083,0.056,0.013,0.267,0.479,0.127,0.400,0.000,0.000,0.014,0.091,0.014,0.490,0.027,0.000,0.000,0.057,0.109,0.000,0.000,0.259,0.328,0.320,0.086,0.027,0.000,0.333,0.700,0.000,0.245
f_min.final_model.000.25.det_cont.csv,0.513,0.327,0.000,0.000,0.016,0.667,0.362,0.056,0.089,0.015,0.000,0.000,0.015,0.228,0.029,0.000,0.478,0.444,0.135,0.132,0.457,0.014,0.333,0.425,0.169,0.149,0.261,0.127,0.032,0.196
