 ,f_min.final_model.000.00.det_cont.csv,f_min.final_model.000.01.det_cont.csv,f_min.final_model.000.02.det_cont.csv,f_min.final_model.000.03.det_cont.csv,f_min.final_model.000.04.det_cont.csv,f_min.final_model.000.05.det_cont.csv,f_min.final_model.000.06.det_cont.csv,f_min.final_model.000.07.det_cont.csv,f_min.final_model.000.08.det_cont.csv,f_min.final_model.000.09.det_cont.csv,f_min.final_model.000.10.det_cont.csv,f_min.final_model.000.11.det_cont.csv,f_min.final_model.000.12.det_cont.csv,f_min.final_model.000.13.det_cont.csv,f_min.final_model.000.14.det_cont.csv,f_min.final_model.000.15.det_cont.csv,f_min.final_model.000.16.det_cont.csv,f_min.final_model.000.17.det_cont.csv,f_min.final_model.000.18.det_cont.csv,f_min.final_model.000.19.det_cont.csv,f_min.final_model.000.20.det_cont.csv,f_min.final_model.000.21.det_cont.csv,f_min.final_model.000.22.det_cont.csv,f_min.final_model.000.23.det_cont.csv,f_min.final_model.000.24.det_cont.csv,f_min.final_model.000.25.det_cont.csv,f_min.final_model.000.26.det_cont.csv,f_min.final_model.000.27.det_cont.csv,f_min.final_model.000.28.det_cont.csv,f_min.final_model.000.29.det_cont.csv
f_min.final_model.000.15.det_cont.csv,0.123,0.380,0.346,0.354,0.064,0.203,0.106,0.111,0.083,0.370,0.328,0.490,0.000,0.228,0.290,0.237,0.255,0.732,0.075,0.340,0.000,0.455,0.000,0.125,0.278,0.200,0.000,0.440,0.524,0.283
f_min.final_model.000.16.det_cont.csv,0.448,0.164,0.091,0.136,0.393,0.295,0.415,0.547,0.455,0.206,0.129,0.103,0.058,0.333,0.414,0.172,0.109,0.074,0.510,0.123,0.213,0.119,0.271,0.169,0.291,0.323,0.321,0.088,0.082,0.386
f_min.final_model.000.17.det_cont.csv,0.350,0.030,0.015,0.016,0.262,0.134,0.241,0.549,0.638,0.177,0.118,0.075,0.077,0.169,0.362,0.043,0.015,0.029,0.365,0.129,0.268,0.033,0.385,0.053,0.062,0.297,0.489,0.092,0.016,0.288
f_min.final_model.000.18.det_cont.csv,0.119,0.590,0.465,0.568,0.288,0.489,0.347,0.074,0.029,0.175,0.045,0.158,0.049,0.465,0.159,0.500,0.550,0.185,0.300,0.143,0.000,0.500,0.000,0.370,0.512,0.069,0.000,0.083,0.390,0.186
f_min.final_model.000.19.det_cont.csv,0.434,0.400,0.280,0.405,0.283,0.315,0.426,0.345,0.241,0.478,0.291,0.314,0.016,0.422,0.423,0.264,0.260,0.327,0.347,0.444,0.000,0.349,0.000,0.250,0.400,0.368,0.088,0.320,0.318,0.543
f_min.final_model.000.20.det_cont.csv,0.153,0.129,0.203,0.119,0.500,0.219,0.321,0.174,0.234,0.000,0.000,0.000,0.358,0.183,0.209,0.194,0.129,0.000,0.217,0.000,0.090,0.048,0.213,0.281,0.111,0.104,0.095,0.000,0.032,0.200
f_min.final_model.000.21.det_cont.csv,0.000,0.013,0.082,0.000,0.070,0.103,0.025,0.000,0.024,0.000,0.024,0.025,0.356,0.000,0.000,0.139,0.099,0.111,0.000,0.000,0.125,0.028,0.093,0.216,0.040,0.011,0.041,0.025,0.014,0.000
f_min.final_model.000.22.det_cont.csv,0.134,0.000,0.000,0.000,0.116,0.060,0.098,0.213,0.412,0.015,0.029,0.000,0.226,0.067,0.175,0.000,0.000,0.000,0.138,0.000,0.500,0.000,0.634,0.000,0.000,0.099,0.442,0.000,0.000,0.109
f_min.final_model.000.23.det_cont.csv,0.259,0.017,0.017,0.000,0.194,0.097,0.164,0.392,0.468,0.083,0.062,0.049,0.069,0.130,0.291,0.016,0.000,0.000,0.286,0.033,0.286,0.000,0.391,0.014,0.017,0.190,0.405,0.050,0.000,0.193
f_min.final_model.000.24.det_cont.csv,0.393,0.200,0.159,0.172,0.194,0.176,0.267,0.509,0.473,0.481,0.311,0.310,0.014,0.237,0.431,0.134,0.143,0.213,0.316,0.370,0.210,0.196,0.246,0.135,0.220,0.381,0.420,0.316,0.264,0.404
f_min.final_model.000.25.det_cont.csv,0.321,0.462,0.318,0.472,0.392,0.413,0.564,0.259,0.158,0.319,0.161,0.151,0.035,0.450,0.259,0.419,0.390,0.180,0.395,0.283,0.000,0.368,0.000,0.380,0.629,0.220,0.057,0.132,0.300,0.327
f_min.final_model.000.26.det_cont.csv,0.088,0.000,0.000,0.000,0.071,0.015,0.066,0.161,0.373,0.015,0.000,0.000,0.260,0.033,0.125,0.000,0.000,0.000,0.085,0.000,0.488,0.000,0.548,0.014,0.000,0.070,0.364,0.000,0.000,0.062
f_min.final_model.000.27.det_cont.csv,0.026,0.032,0.100,0.017,0.215,0.058,0.062,0.041,0.121,0.000,0.000,0.000,0.811,0.031,0.041,0.078,0.032,0.000,0.046,0.000,0.193,0.000,0.278,0.203,0.016,0.000,0.085,0.000,0.000,0.043
f_min.final_model.000.28.det_cont.csv,0.500,0.236,0.190,0.208,0.171,0.188,0.241,0.436,0.283,0.698,0.490,0.500,0.000,0.255,0.463,0.161,0.172,0.321,0.268,0.667,0.092,0.235,0.059,0.143,0.259,0.482,0.196,0.479,0.340,0.407
f_min.final_model.000.29.det_cont.csv,0.109,0.000,0.000,0.000,0.043,0.000,0.033,0.190,0.314,0.068,0.100,0.069,0.132,0.017,0.078,0.000,0.000,0.000,0.109,0.017,0.649,0.000,0.590,0.000,0.000,0.106,0.629,0.070,0.000,0.031
