 ,f_min.final_model.000.00.det_cont.csv,f_min.final_model.000.01.det_cont.csv,f_min.final_model.000.02.det_cont.csv,f_min.final_model.000.03.det_cont.csv,f_min.final_model.000.04.det_cont.csv,f_min.final_model.000.05.det_cont.csv,f_min.final_model.000.06.det_cont.csv,f_min.final_model.000.07.det_cont.csv,f_min.final_model.000.08.det_cont.csv,f_min.final_model.000.09.det_cont.csv,f_min.final_model.000.10.det_cont.csv,f_min.final_model.000.11.det_cont.csv,f_min.final_model.000.12.det_cont.csv,f_min.final_model.000.13.det_cont.csv,f_min.final_model.000.14.det_cont.csv,f_min.final_model.000.15.det_cont.csv,f_min.final_model.000.16.det_cont.csv,f_min.final_model.000.17.det_cont.csv,f_min.final_model.000.18.det_cont.csv,f_min.final_model.000.19.det_cont.csv,f_min.final_model.000.20.det_cont.csv,f_min.final_model.000.21.det_cont.csv,f_min.final_model.000.22.det_cont.csv,f_min.final_model.000.23.det_cont.csv,f_min.final_model.000.24.det_cont.csv,f_min.final_model.000.25.det_cont.csv,f_min.final_model.000.26.det_cont.csv,f_min.final_model.000.27.det_cont.csv,f_min.final_model.000.28.det_cont.csv,f_min.final_model.000.29.det_cont.csv
f_min.final_model.000.10.det_cont.csv,0.089,0.420,0.200,0.000,0.000,0.136,0.000,0.513,0.537,0.167,0.013,0.131,0.000,0.241,0.358,0.333,0.250,0.063,0.564,0.476,0.095,0.013,0.000,0.017,0.268,0.600,0.000,0.000,0.314,0.000
f_min.final_model.000.11.det_cont.csv,0.233,0.556,0.104,0.000,0.000,0.311,0.097,0.333,0.490,0.107,0.022,0.065,0.000,0.349,0.214,0.209,0.383,0.231,0.480,0.339,0.242,0.034,0.103,0.180,0.235,0.408,0.058,0.027,0.231,0.029
f_min.final_model.000.12.det_cont.csv,0.057,0.294,0.175,0.000,0.000,0.088,0.034,0.688,0.487,0.102,0.000,0.164,0.000,0.175,0.314,0.370,0.140,0.033,0.514,0.295,0.103,0.014,0.018,0.038,0.158,0.342,0.000,0.017,0.192,0.000
f_min.final_model.000.13.det_cont.csv,0.127,0.469,0.090,0.000,0.015,0.193,0.063,0.429,0.600,0.076,0.052,0.061,0.029,0.197,0.197,0.211,0.268,0.079,0.550,0.286,0.207,0.068,0.050,0.071,0.125,0.462,0.017,0.048,0.153,0.000
f_min.final_model.000.14.det_cont.csv,0.340,0.653,0.123,0.000,0.000,0.375,0.152,0.169,0.281,0.176,0.034,0.082,0.000,0.439,0.206,0.083,0.481,0.375,0.268,0.385,0.339,0.012,0.143,0.232,0.306,0.467,0.094,0.057,0.262,0.047
f_min.final_model.000.15.det_cont.csv,0.479,0.209,0.262,0.012,0.041,0.351,0.246,0.030,0.028,0.333,0.098,0.179,0.068,0.491,0.262,0.099,0.509,0.604,0.014,0.263,0.162,0.012,0.309,0.500,0.620,0.158,0.296,0.042,0.400,0.314
f_min.final_model.000.16.det_cont.csv,0.017,0.255,0.129,0.000,0.016,0.048,0.016,0.629,0.694,0.062,0.054,0.117,0.015,0.094,0.228,0.294,0.062,0.000,0.553,0.200,0.155,0.071,0.000,0.000,0.113,0.286,0.000,0.051,0.140,0.000
f_min.final_model.000.17.det_cont.csv,0.362,0.290,0.385,0.098,0.024,0.269,0.135,0.027,0.066,0.492,0.210,0.299,0.036,0.579,0.324,0.117,0.443,0.417,0.053,0.290,0.145,0.000,0.176,0.328,0.413,0.194,0.130,0.012,0.417,0.154
f_min.final_model.000.18.det_cont.csv,0.100,0.246,0.481,0.013,0.000,0.029,0.000,0.391,0.283,0.442,0.090,0.396,0.014,0.453,0.674,0.431,0.190,0.161,0.245,0.457,0.014,0.012,0.015,0.067,0.407,0.326,0.016,0.000,0.565,0.051
f_min.final_model.000.19.det_cont.csv,0.550,0.286,0.058,0.014,0.062,0.700,0.426,0.053,0.085,0.109,0.000,0.029,0.061,0.352,0.090,0.062,0.511,0.545,0.088,0.189,0.321,0.026,0.465,0.579,0.358,0.163,0.356,0.140,0.153,0.261
f_min.final_model.000.20.det_cont.csv,0.000,0.236,0.278,0.000,0.000,0.032,0.000,0.750,0.429,0.175,0.041,0.269,0.000,0.169,0.438,0.512,0.081,0.000,0.450,0.341,0.048,0.014,0.000,0.000,0.172,0.325,0.000,0.000,0.231,0.000
