 ,f_min.final_model.000.00.det_cont.csv,f_min.final_model.000.01.det_cont.csv,f_min.final_model.000.02.det_cont.csv,f_min.final_model.000.03.det_cont.csv,f_min.final_model.000.04.det_cont.csv,f_min.final_model.000.05.det_cont.csv,f_min.final_model.000.06.det_cont.csv,f_min.final_model.000.07.det_cont.csv,f_min.final_model.000.08.det_cont.csv,f_min.final_model.000.09.det_cont.csv,f_min.final_model.000.10.det_cont.csv,f_min.final_model.000.11.det_cont.csv,f_min.final_model.000.12.det_cont.csv,f_min.final_model.000.13.det_cont.csv,f_min.final_model.000.14.det_cont.csv,f_min.final_model.000.15.det_cont.csv,f_min.final_model.000.16.det_cont.csv,f_min.final_model.000.17.det_cont.csv,f_min.final_model.000.18.det_cont.csv,f_min.final_model.000.19.det_cont.csv,f_min.final_model.000.20.det_cont.csv,f_min.final_model.000.21.det_cont.csv,f_min.final_model.000.22.det_cont.csv,f_min.final_model.000.23.det_cont.csv,f_min.final_model.000.24.det_cont.csv,f_min.final_model.000.25.det_cont.csv,f_min.final_model.000.26.det_cont.csv,f_min.final_model.000.27.det_cont.csv,f_min.final_model.000.28.det_cont.csv,f_min.final_model.000.29.det_cont.csv
f_min.final_model.000.13.det_cont.csv,0.474,0.291,0.241,0.288,0.164,0.197,0.230,0.344,0.212,0.810,0.463,0.531,0.000,0.263,0.367,0.190,0.203,0.404,0.233,0.622,0.088,0.320,0.071,0.169,0.291,0.509,0.167,0.574,0.375,0.411
f_min.final_model.000.14.det_cont.csv,0.343,0.013,0.013,0.014,0.083,0.037,0.095,0.375,0.284,0.262,0.545,0.306,0.000,0.068,0.205,0.013,0.013,0.162,0.194,0.295,0.250,0.014,0.209,0.023,0.041,0.394,0.382,0.379,0.059,0.181
f_min.final_model.000.15.det_cont.csv,0.239,0.442,0.462,0.420,0.459,0.804,0.549,0.194,0.151,0.194,0.064,0.129,0.100,0.583,0.284,0.681,0.630,0.149,0.444,0.167,0.000,0.373,0.013,0.554,0.562,0.169,0.028,0.099,0.321,0.339
f_min.final_model.000.16.det_cont.csv,0.452,0.203,0.114,0.159,0.444,0.328,0.473,0.571,0.483,0.188,0.118,0.110,0.068,0.368,0.443,0.191,0.132,0.068,0.538,0.145,0.194,0.143,0.266,0.203,0.283,0.333,0.310,0.096,0.108,0.393
f_min.final_model.000.17.det_cont.csv,0.111,0.000,0.000,0.000,0.038,0.000,0.029,0.182,0.288,0.059,0.136,0.076,0.169,0.015,0.083,0.000,0.000,0.000,0.094,0.030,0.750,0.000,0.651,0.000,0.000,0.108,0.535,0.061,0.000,0.027
f_min.final_model.000.18.det_cont.csv,0.250,0.098,0.079,0.086,0.000,0.000,0.000,0.164,0.070,0.263,0.630,0.511,0.000,0.030,0.099,0.000,0.015,0.232,0.077,0.278,0.207,0.088,0.145,0.000,0.015,0.367,0.179,0.489,0.088,0.119
f_min.final_model.000.19.det_cont.csv,0.314,0.039,0.039,0.042,0.033,0.012,0.037,0.216,0.114,0.333,0.582,0.361,0.025,0.013,0.125,0.025,0.013,0.246,0.079,0.286,0.224,0.042,0.122,0.011,0.053,0.403,0.200,0.439,0.104,0.145
f_min.final_model.000.20.det_cont.csv,0.517,0.068,0.053,0.057,0.227,0.132,0.224,0.589,0.582,0.361,0.344,0.262,0.026,0.145,0.435,0.065,0.054,0.212,0.286,0.290,0.227,0.074,0.262,0.071,0.130,0.525,0.375,0.306,0.123,0.365
f_min.final_model.000.21.det_cont.csv,0.290,0.396,0.283,0.312,0.157,0.190,0.203,0.279,0.226,0.636,0.389,0.543,0.000,0.308,0.444,0.183,0.196,0.605,0.186,0.533,0.000,0.409,0.000,0.129,0.264,0.367,0.082,0.458,0.442,0.471
f_min.final_model.000.22.det_cont.csv,0.283,0.085,0.048,0.053,0.279,0.180,0.259,0.389,0.553,0.113,0.043,0.030,0.119,0.226,0.389,0.079,0.049,0.031,0.314,0.065,0.264,0.054,0.333,0.070,0.103,0.215,0.370,0.015,0.035,0.286
f_min.final_model.000.23.det_cont.csv,0.455,0.037,0.037,0.039,0.141,0.071,0.145,0.469,0.460,0.313,0.422,0.318,0.012,0.091,0.343,0.024,0.012,0.197,0.229,0.349,0.246,0.040,0.299,0.022,0.051,0.556,0.390,0.365,0.099,0.300
f_min.final_model.000.24.det_cont.csv,0.339,0.321,0.246,0.245,0.091,0.130,0.121,0.227,0.162,0.596,0.500,0.644,0.000,0.203,0.350,0.138,0.148,0.565,0.123,0.636,0.028,0.327,0.014,0.093,0.207,0.441,0.078,0.622,0.413,0.345
f_min.final_model.000.25.det_cont.csv,0.517,0.119,0.086,0.109,0.113,0.122,0.162,0.344,0.183,0.481,0.694,0.436,0.000,0.118,0.229,0.113,0.103,0.283,0.164,0.453,0.182,0.129,0.129,0.115,0.190,0.552,0.194,0.500,0.186,0.258
f_min.final_model.000.26.det_cont.csv,0.274,0.015,0.015,0.016,0.039,0.000,0.045,0.305,0.210,0.224,0.396,0.346,0.000,0.031,0.132,0.000,0.000,0.115,0.169,0.236,0.255,0.017,0.228,0.000,0.000,0.373,0.354,0.327,0.017,0.121
f_min.final_model.000.27.det_cont.csv,0.234,0.375,0.396,0.348,0.509,0.542,0.591,0.203,0.136,0.183,0.088,0.111,0.153,0.489,0.262,0.556,0.435,0.097,0.438,0.172,0.000,0.298,0.014,0.560,0.500,0.174,0.016,0.095,0.220,0.345
f_min.final_model.000.28.det_cont.csv,0.373,0.197,0.159,0.154,0.094,0.087,0.107,0.250,0.143,0.527,0.706,0.596,0.000,0.127,0.268,0.107,0.113,0.350,0.139,0.558,0.139,0.175,0.107,0.096,0.145,0.492,0.147,0.640,0.321,0.279
f_min.final_model.000.29.det_cont.csv,0.212,0.355,0.441,0.333,0.485,0.643,0.443,0.188,0.107,0.171,0.070,0.114,0.178,0.393,0.203,0.660,0.527,0.162,0.318,0.132,0.000,0.295,0.023,0.574,0.500,0.138,0.000,0.087,0.274,0.243
