 ,f_min.final_model.000.00.det_cont.csv,f_min.final_model.000.01.det_cont.csv,f_min.final_model.000.02.det_cont.csv,f_min.final_model.000.03.det_cont.csv,f_min.final_model.000.04.det_cont.csv,f_min.final_model.000.05.det_cont.csv,f_min.final_model.000.06.det_cont.csv,f_min.final_model.000.07.det_cont.csv,f_min.final_model.000.08.det_cont.csv,f_min.final_model.000.09.det_cont.csv,f_min.final_model.000.10.det_cont.csv,f_min.final_model.000.11.det_cont.csv,f_min.final_model.000.12.det_cont.csv,f_min.final_model.000.13.det_cont.csv,f_min.final_model.000.14.det_cont.csv,f_min.final_model.000.15.det_cont.csv,f_min.final_model.000.16.det_cont.csv,f_min.final_model.000.17.det_cont.csv,f_min.final_model.000.18.det_cont.csv,f_min.final_model.000.19.det_cont.csv,f_min.final_model.000.20.det_cont.csv,f_min.final_model.000.21.det_cont.csv,f_min.final_model.000.22.det_cont.csv,f_min.final_model.000.23.det_cont.csv,f_min.final_model.000.24.det_cont.csv,f_min.final_model.000.25.det_cont.csv,f_min.final_model.000.26.det_cont.csv,f_min.final_model.000.27.det_cont.csv,f_min.final_model.000.28.det_cont.csv,f_min.final_model.000.29.det_cont.csv
f_min.final_model.000.15.det_cont.csv,0.159,0.509,0.105,0.012,0.026,0.234,0.068,0.365,0.667,0.093,0.070,0.066,0.038,0.235,0.235,0.212,0.262,0.129,0.553,0.298,0.246,0.085,0.057,0.092,0.169,0.388,0.014,0.070,0.179,0.000
f_min.final_model.000.16.det_cont.csv,0.596,0.466,0.117,0.000,0.013,0.528,0.270,0.090,0.149,0.200,0.033,0.064,0.037,0.458,0.178,0.079,0.826,0.588,0.172,0.310,0.277,0.000,0.310,0.553,0.441,0.296,0.233,0.054,0.246,0.246
f_min.final_model.000.17.det_cont.csv,0.275,0.014,0.086,0.188,0.224,0.268,0.321,0.000,0.000,0.121,0.167,0.074,0.377,0.086,0.056,0.000,0.254,0.315,0.000,0.000,0.123,0.110,0.571,0.370,0.271,0.000,0.524,0.172,0.060,0.694
f_min.final_model.000.18.det_cont.csv,0.083,0.014,0.520,0.206,0.060,0.000,0.000,0.125,0.000,0.542,0.400,0.553,0.106,0.206,0.333,0.220,0.072,0.109,0.016,0.138,0.000,0.038,0.048,0.086,0.136,0.017,0.016,0.000,0.268,0.130
f_min.final_model.000.19.det_cont.csv,0.069,0.061,0.517,0.313,0.203,0.000,0.000,0.056,0.013,0.536,0.500,0.441,0.214,0.257,0.313,0.183,0.103,0.122,0.000,0.164,0.000,0.134,0.054,0.071,0.192,0.075,0.056,0.026,0.297,0.159
f_min.final_model.000.20.det_cont.csv,0.434,0.265,0.318,0.048,0.000,0.323,0.227,0.042,0.054,0.441,0.145,0.254,0.037,0.611,0.318,0.153,0.518,0.577,0.027,0.283,0.183,0.011,0.305,0.451,0.536,0.183,0.230,0.039,0.439,0.241
f_min.final_model.000.21.det_cont.csv,0.083,0.250,0.490,0.013,0.000,0.060,0.000,0.370,0.218,0.423,0.105,0.431,0.000,0.434,0.617,0.565,0.138,0.127,0.204,0.535,0.000,0.025,0.000,0.033,0.415,0.304,0.000,0.000,0.578,0.000
f_min.final_model.000.22.det_cont.csv,0.590,0.241,0.028,0.028,0.079,0.659,0.396,0.017,0.049,0.109,0.000,0.014,0.094,0.352,0.058,0.030,0.543,0.581,0.069,0.145,0.296,0.026,0.537,0.622,0.333,0.118,0.419,0.140,0.133,0.318
f_min.final_model.000.23.det_cont.csv,0.397,0.182,0.394,0.095,0.036,0.279,0.211,0.053,0.012,0.452,0.235,0.328,0.072,0.460,0.314,0.143,0.385,0.500,0.000,0.206,0.156,0.010,0.281,0.436,0.400,0.086,0.194,0.024,0.338,0.242
f_min.final_model.000.24.det_cont.csv,0.030,0.164,0.612,0.068,0.028,0.014,0.000,0.320,0.167,0.453,0.176,0.520,0.000,0.362,0.612,0.471,0.100,0.088,0.153,0.380,0.000,0.012,0.000,0.015,0.322,0.212,0.000,0.000,0.510,0.016
f_min.final_model.000.25.det_cont.csv,0.106,0.186,0.585,0.151,0.053,0.039,0.000,0.076,0.103,0.673,0.296,0.473,0.095,0.400,0.474,0.212,0.206,0.162,0.074,0.321,0.000,0.011,0.042,0.076,0.339,0.236,0.014,0.000,0.491,0.113
f_min.final_model.000.26.det_cont.csv,0.231,0.057,0.316,0.136,0.045,0.129,0.095,0.033,0.000,0.431,0.297,0.333,0.075,0.271,0.230,0.109,0.217,0.296,0.000,0.102,0.059,0.013,0.161,0.292,0.233,0.017,0.125,0.000,0.250,0.224
f_min.final_model.000.27.det_cont.csv,0.123,0.609,0.119,0.014,0.045,0.228,0.078,0.240,0.435,0.123,0.037,0.059,0.043,0.230,0.210,0.127,0.281,0.094,0.391,0.327,0.286,0.053,0.032,0.051,0.156,0.513,0.000,0.117,0.167,0.000
f_min.final_model.000.28.det_cont.csv,0.055,0.145,0.796,0.173,0.064,0.000,0.000,0.172,0.129,0.623,0.333,0.574,0.090,0.354,0.571,0.333,0.132,0.107,0.100,0.300,0.000,0.022,0.040,0.056,0.359,0.180,0.013,0.000,0.482,0.106
f_min.final_model.000.29.det_cont.csv,0.108,0.415,0.107,0.045,0.073,0.158,0.087,0.290,0.556,0.096,0.098,0.059,0.111,0.177,0.192,0.203,0.247,0.086,0.491,0.221,0.286,0.167,0.037,0.053,0.136,0.351,0.013,0.133,0.143,0.000
