 ,f_min.final_model.000.00.det_cont.csv,f_min.final_model.000.01.det_cont.csv,f_min.final_model.000.02.det_cont.csv,f_min.final_model.000.03.det_cont.csv,f_min.final_model.000.04.det_cont.csv,f_min.final_model.000.05.det_cont.csv,f_min.final_model.000.06.det_cont.csv,f_min.final_model.000.07.det_cont.csv,f_min.final_model.000.08.det_cont.csv,f_min.final_model.000.09.det_cont.csv,f_min.final_model.000.10.det_cont.csv,f_min.final_model.000.11.det_cont.csv,f_min.final_model.000.12.det_cont.csv,f_min.final_model.000.13.det_cont.csv,f_min.final_model.000.14.det_cont.csv,f_min.final_model.000.15.det_cont.csv,f_min.final_model.000.16.det_cont.csv,f_min.final_model.000.17.det_cont.csv,f_min.final_model.000.18.det_cont.csv,f_min.final_model.000.19.det_cont.csv,f_min.final_model.000.20.det_cont.csv,f_min.final_model.000.21.det_cont.csv,f_min.final_model.000.22.det_cont.csv,f_min.final_model.000.23.det_cont.csv,f_min.final_model.000.24.det_cont.csv,f_min.final_model.000.25.det_cont.csv,f_min.final_model.000.26.det_cont.csv,f_min.final_model.000.27.det_cont.csv,f_min.final_model.000.28.det_cont.csv,f_min.final_model.000.29.det_cont.csv
f_min.final_model.000.10.det_cont.csv,0.033,0.304,0.156,0.014,0.015,0.062,0.000,0.488,0.912,0.125,0.079,0.109,0.044,0.156,0.276,0.296,0.143,0.030,0.575,0.280,0.109,0.097,0.000,0.000,0.177,0.415,0.000,0.015,0.190,0.000
f_min.final_model.000.11.det_cont.csv,0.675,0.283,0.068,0.000,0.043,0.622,0.333,0.016,0.045,0.152,0.036,0.042,0.087,0.393,0.099,0.014,0.652,0.698,0.063,0.172,0.293,0.012,0.447,0.711,0.400,0.148,0.320,0.077,0.159,0.370
f_min.final_model.000.12.det_cont.csv,0.420,0.373,0.108,0.025,0.085,0.604,0.382,0.045,0.074,0.159,0.000,0.082,0.068,0.390,0.139,0.099,0.481,0.510,0.060,0.263,0.254,0.036,0.440,0.438,0.421,0.222,0.373,0.138,0.242,0.264
f_min.final_model.000.13.det_cont.csv,0.417,0.250,0.371,0.116,0.034,0.319,0.184,0.025,0.024,0.469,0.224,0.310,0.033,0.524,0.280,0.122,0.424,0.492,0.024,0.229,0.177,0.010,0.211,0.383,0.397,0.127,0.167,0.035,0.379,0.191
f_min.final_model.000.14.det_cont.csv,0.308,0.814,0.129,0.000,0.000,0.423,0.159,0.179,0.228,0.185,0.000,0.086,0.000,0.463,0.197,0.119,0.481,0.321,0.259,0.438,0.310,0.000,0.131,0.222,0.300,0.500,0.081,0.076,0.276,0.032
f_min.final_model.000.15.det_cont.csv,0.018,0.241,0.333,0.000,0.000,0.033,0.000,0.486,0.341,0.200,0.013,0.226,0.000,0.214,0.545,0.524,0.119,0.033,0.357,0.381,0.000,0.014,0.000,0.000,0.288,0.300,0.000,0.000,0.340,0.000
f_min.final_model.000.16.det_cont.csv,0.054,0.302,0.129,0.000,0.000,0.102,0.000,0.629,0.605,0.079,0.013,0.117,0.000,0.129,0.273,0.320,0.153,0.016,0.788,0.304,0.136,0.042,0.000,0.000,0.131,0.421,0.000,0.016,0.161,0.000
f_min.final_model.000.17.det_cont.csv,0.034,0.014,0.029,0.333,0.489,0.081,0.294,0.000,0.000,0.029,0.127,0.030,0.533,0.000,0.014,0.000,0.014,0.063,0.000,0.000,0.169,0.351,0.292,0.035,0.029,0.000,0.333,0.524,0.015,0.267
f_min.final_model.000.18.det_cont.csv,0.143,0.475,0.096,0.034,0.062,0.194,0.076,0.322,0.608,0.085,0.088,0.060,0.086,0.197,0.197,0.208,0.236,0.117,0.481,0.266,0.275,0.129,0.038,0.068,0.154,0.364,0.013,0.122,0.162,0.000
f_min.final_model.000.19.det_cont.csv,0.044,0.025,0.491,0.344,0.222,0.000,0.000,0.062,0.000,0.429,0.552,0.519,0.179,0.171,0.302,0.182,0.039,0.069,0.000,0.125,0.000,0.145,0.043,0.045,0.125,0.015,0.029,0.014,0.222,0.136
f_min.final_model.000.20.det_cont.csv,0.188,0.246,0.500,0.048,0.000,0.093,0.066,0.298,0.238,0.491,0.131,0.400,0.037,0.450,0.642,0.361,0.250,0.242,0.206,0.400,0.037,0.000,0.085,0.156,0.509,0.268,0.087,0.000,0.608,0.143
f_min.final_model.000.21.det_cont.csv,0.281,0.456,0.292,0.000,0.000,0.317,0.147,0.246,0.190,0.242,0.022,0.227,0.000,0.500,0.400,0.333,0.367,0.317,0.177,0.480,0.191,0.000,0.156,0.246,0.431,0.283,0.108,0.041,0.463,0.062
f_min.final_model.000.22.det_cont.csv,0.183,0.528,0.390,0.000,0.000,0.283,0.086,0.211,0.177,0.311,0.047,0.254,0.000,0.519,0.439,0.300,0.356,0.222,0.183,0.600,0.145,0.000,0.075,0.150,0.421,0.375,0.045,0.028,0.481,0.015
f_min.final_model.000.23.det_cont.csv,0.192,0.000,0.106,0.217,0.283,0.193,0.218,0.000,0.000,0.145,0.227,0.094,0.373,0.058,0.058,0.000,0.183,0.236,0.000,0.000,0.061,0.114,0.370,0.250,0.220,0.000,0.356,0.102,0.046,0.657
f_min.final_model.000.24.det_cont.csv,0.354,0.042,0.070,0.118,0.203,0.315,0.522,0.000,0.000,0.088,0.091,0.058,0.259,0.101,0.056,0.000,0.276,0.392,0.000,0.000,0.237,0.095,0.610,0.400,0.230,0.000,0.561,0.308,0.044,0.605
f_min.final_model.000.25.det_cont.csv,0.075,0.051,0.482,0.339,0.200,0.000,0.000,0.061,0.000,0.558,0.569,0.538,0.194,0.239,0.297,0.197,0.080,0.114,0.000,0.159,0.000,0.143,0.043,0.077,0.171,0.047,0.029,0.000,0.279,0.153
f_min.final_model.000.26.det_cont.csv,0.191,0.444,0.070,0.045,0.087,0.243,0.103,0.254,0.482,0.098,0.087,0.047,0.113,0.243,0.150,0.143,0.304,0.160,0.373,0.262,0.348,0.155,0.079,0.129,0.182,0.333,0.053,0.120,0.160,0.027
f_min.final_model.000.27.det_cont.csv,0.057,0.135,0.848,0.181,0.067,0.000,0.000,0.200,0.134,0.660,0.348,0.673,0.079,0.328,0.574,0.421,0.122,0.096,0.088,0.316,0.000,0.034,0.042,0.059,0.333,0.150,0.014,0.000,0.455,0.111
f_min.final_model.000.28.det_cont.csv,0.211,0.463,0.067,0.000,0.000,0.293,0.156,0.367,0.420,0.054,0.023,0.041,0.000,0.212,0.159,0.206,0.300,0.154,0.605,0.207,0.305,0.037,0.111,0.136,0.113,0.333,0.079,0.091,0.103,0.048
f_min.final_model.000.29.det_cont.csv,0.015,0.000,0.097,0.646,0.762,0.057,0.106,0.000,0.029,0.100,0.381,0.134,0.583,0.013,0.026,0.071,0.013,0.028,0.000,0.015,0.070,0.500,0.169,0.031,0.026,0.000,0.196,0.268,0.014,0.185
