 ,f_min.final_model.000.00.det_cont.csv,f_min.final_model.000.01.det_cont.csv,f_min.final_model.000.02.det_cont.csv,f_min.final_model.000.03.det_cont.csv,f_min.final_model.000.04.det_cont.csv,f_min.final_model.000.05.det_cont.csv,f_min.final_model.000.06.det_cont.csv,f_min.final_model.000.07.det_cont.csv,f_min.final_model.000.08.det_cont.csv,f_min.final_model.000.09.det_cont.csv,f_min.final_model.000.10.det_cont.csv,f_min.final_model.000.11.det_cont.csv,f_min.final_model.000.12.det_cont.csv,f_min.final_model.000.13.det_cont.csv,f_min.final_model.000.14.det_cont.csv,f_min.final_model.000.15.det_cont.csv,f_min.final_model.000.16.det_cont.csv,f_min.final_model.000.17.det_cont.csv,f_min.final_model.000.18.det_cont.csv,f_min.final_model.000.19.det_cont.csv,f_min.final_model.000.20.det_cont.csv,f_min.final_model.000.21.det_cont.csv,f_min.final_model.000.22.det_cont.csv,f_min.final_model.000.23.det_cont.csv,f_min.final_model.000.24.det_cont.csv,f_min.final_model.000.25.det_cont.csv,f_min.final_model.000.26.det_cont.csv,f_min.final_model.000.27.det_cont.csv,f_min.final_model.000.28.det_cont.csv,f_min.final_model.000.29.det_cont.csv
f_min.final_model.000.10.det_cont.csv,0.061,0.127,0.800,0.174,0.056,0.000,0.000,0.133,0.091,0.756,0.348,0.660,0.083,0.373,0.500,0.328,0.129,0.118,0.045,0.291,0.000,0.024,0.029,0.062,0.311,0.161,0.000,0.000,0.490,0.100
f_min.final_model.000.11.det_cont.csv,0.048,0.118,0.711,0.116,0.043,0.000,0.000,0.333,0.172,0.531,0.269,0.644,0.028,0.305,0.638,0.490,0.103,0.075,0.158,0.314,0.000,0.025,0.000,0.049,0.310,0.151,0.000,0.000,0.500,0.069
f_min.final_model.000.12.det_cont.csv,0.085,0.121,0.000,0.250,0.373,0.129,0.353,0.033,0.048,0.000,0.051,0.000,0.358,0.042,0.000,0.000,0.058,0.077,0.049,0.016,0.358,0.356,0.226,0.069,0.014,0.035,0.260,0.811,0.000,0.132
f_min.final_model.000.13.det_cont.csv,0.212,0.553,0.138,0.000,0.000,0.302,0.079,0.356,0.383,0.125,0.000,0.092,0.000,0.298,0.298,0.228,0.333,0.169,0.465,0.422,0.183,0.000,0.067,0.130,0.237,0.450,0.033,0.031,0.255,0.017
f_min.final_model.000.14.det_cont.csv,0.327,0.456,0.292,0.000,0.000,0.339,0.164,0.203,0.172,0.262,0.022,0.209,0.000,0.556,0.377,0.290,0.414,0.362,0.159,0.423,0.209,0.000,0.175,0.291,0.431,0.259,0.125,0.041,0.463,0.078
f_min.final_model.000.15.det_cont.csv,0.065,0.357,0.116,0.027,0.059,0.091,0.014,0.391,0.789,0.103,0.090,0.072,0.088,0.167,0.222,0.237,0.172,0.043,0.500,0.264,0.194,0.139,0.000,0.016,0.134,0.419,0.000,0.078,0.161,0.000
f_min.final_model.000.16.det_cont.csv,0.033,0.309,0.123,0.014,0.030,0.062,0.000,0.500,0.829,0.109,0.080,0.094,0.045,0.141,0.237,0.255,0.109,0.015,0.550,0.260,0.129,0.099,0.000,0.000,0.143,0.390,0.000,0.032,0.172,0.000
f_min.final_model.000.17.det_cont.csv,0.000,0.138,0.442,0.056,0.014,0.000,0.000,0.378,0.200,0.327,0.169,0.469,0.000,0.271,0.471,0.732,0.074,0.029,0.185,0.327,0.000,0.111,0.000,0.000,0.213,0.180,0.000,0.000,0.321,0.000
f_min.final_model.000.18.det_cont.csv,0.383,0.531,0.134,0.000,0.000,0.365,0.129,0.167,0.241,0.194,0.050,0.074,0.000,0.407,0.226,0.075,0.510,0.365,0.300,0.347,0.217,0.000,0.138,0.286,0.316,0.395,0.085,0.046,0.268,0.109
f_min.final_model.000.19.det_cont.csv,0.067,0.254,0.596,0.087,0.029,0.029,0.000,0.240,0.200,0.490,0.169,0.469,0.000,0.415,0.562,0.340,0.123,0.129,0.143,0.444,0.000,0.000,0.000,0.033,0.370,0.283,0.000,0.000,0.667,0.017
f_min.final_model.000.20.det_cont.csv,0.226,0.000,0.101,0.206,0.246,0.203,0.321,0.000,0.000,0.156,0.167,0.090,0.352,0.086,0.056,0.000,0.213,0.268,0.000,0.000,0.090,0.125,0.500,0.286,0.210,0.000,0.488,0.193,0.092,0.649
f_min.final_model.000.21.det_cont.csv,0.018,0.264,0.214,0.000,0.000,0.050,0.000,0.667,0.513,0.138,0.013,0.182,0.000,0.153,0.388,0.455,0.119,0.033,0.500,0.349,0.048,0.028,0.000,0.000,0.196,0.368,0.000,0.000,0.235,0.000
f_min.final_model.000.22.det_cont.csv,0.347,0.027,0.085,0.132,0.180,0.309,0.511,0.000,0.000,0.119,0.090,0.072,0.254,0.100,0.055,0.000,0.271,0.385,0.000,0.000,0.213,0.093,0.634,0.391,0.246,0.000,0.548,0.278,0.059,0.590
f_min.final_model.000.23.det_cont.csv,0.057,0.377,0.090,0.076,0.127,0.111,0.082,0.241,0.490,0.092,0.094,0.038,0.155,0.133,0.181,0.125,0.169,0.053,0.370,0.250,0.281,0.216,0.000,0.014,0.135,0.380,0.014,0.203,0.143,0.000
f_min.final_model.000.24.det_cont.csv,0.088,0.469,0.159,0.000,0.000,0.153,0.015,0.429,0.524,0.164,0.025,0.094,0.000,0.237,0.281,0.278,0.291,0.062,0.512,0.400,0.111,0.040,0.000,0.017,0.220,0.629,0.000,0.016,0.259,0.000
f_min.final_model.000.25.det_cont.csv,0.242,0.318,0.467,0.086,0.012,0.203,0.065,0.087,0.068,0.536,0.215,0.371,0.037,0.571,0.419,0.200,0.323,0.297,0.069,0.368,0.104,0.011,0.099,0.190,0.381,0.220,0.070,0.000,0.482,0.106
f_min.final_model.000.26.det_cont.csv,0.386,0.092,0.125,0.075,0.136,0.264,0.222,0.000,0.000,0.207,0.127,0.113,0.232,0.220,0.125,0.000,0.321,0.489,0.000,0.088,0.095,0.041,0.442,0.405,0.420,0.057,0.364,0.085,0.196,0.629
f_min.final_model.000.27.det_cont.csv,0.048,0.119,0.810,0.118,0.044,0.000,0.000,0.212,0.136,0.542,0.273,0.659,0.028,0.310,0.652,0.440,0.088,0.092,0.083,0.320,0.000,0.025,0.000,0.050,0.316,0.132,0.000,0.000,0.479,0.070
f_min.final_model.000.28.det_cont.csv,0.000,0.241,0.333,0.000,0.000,0.000,0.000,0.528,0.405,0.200,0.027,0.226,0.000,0.214,0.511,0.524,0.082,0.016,0.390,0.318,0.032,0.014,0.000,0.000,0.264,0.300,0.000,0.000,0.340,0.000
f_min.final_model.000.29.det_cont.csv,0.273,0.538,0.328,0.000,0.000,0.357,0.119,0.193,0.180,0.295,0.047,0.258,0.000,0.620,0.397,0.283,0.386,0.288,0.186,0.543,0.200,0.000,0.109,0.193,0.404,0.327,0.062,0.043,0.407,0.031
